# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       7.305901709257e+13       1.416081261426e-25       6.344635039568e-09       1.151616034951e+22       1.417042934533e+04       1.939586639575e-10       1.035277639749e+18       3.662734965923e-09       7.839247429430e+43       9.606334077791e+32       5.237057466980e+33       3.404911261107e-08       5.422947489502e+43       1.326219491955e+44       1.006172057297e-17       1.999999999979e+00 
       7.255115897971e+13       1.435975787067e-25       6.388290785253e-09       1.135661131711e+22       1.417042934533e+04       1.953163746052e-10       1.028081072244e+18       3.688374110684e-09       7.623536606878e+43       9.407392717263e+32       5.128601178743e+33       3.404911261107e-08       5.273725453312e+43       1.289726206080e+44       1.020307768530e-17       1.999999999978e+00 
       7.204683116158e+13       1.456149810900e-25       6.433765520342e-09       1.119927273447e+22       1.417042934533e+04       1.966835892275e-10       1.020934530530e+18       3.714192729459e-09       7.413761450905e+43       9.212571311820e+32       5.022390954547e+33       3.404911261107e-08       5.128609526601e+43       1.254237097810e+44       1.034642072370e-17       1.999999999978e+00 
       7.154600909790e+13       1.476607259593e-25       6.477421266027e-09       1.104411397720e+22       1.417042934533e+04       1.980603743521e-10       1.013837666862e+18       3.740192078565e-09       7.209758631098e+43       9.021784539687e+32       4.918380279766e+33       3.404911261107e-08       4.987486722469e+43       1.219724535415e+44       1.049177758844e-17       1.999999999977e+00 
       7.104866841896e+13       1.497352114983e-25       6.522896001115e-09       1.089110484524e+22       1.417042934533e+04       1.994467969725e-10       1.006790135910e+18       3.766373423115e-09       7.011369311369e+43       8.834948846052e+32       4.816523603065e+33       3.404911261107e-08       4.850247163053e+43       1.186161647499e+44       1.063917657178e-17       1.999999999977e+00 
       7.055478492449e+13       1.518388414846e-25       6.568370736204e-09       1.074021555688e+22       1.417042934533e+04       2.008429245513e-10       9.997915947472e+17       3.792738037076e-09       6.818439026289e+43       8.651982406473e+32       4.716776316446e+33       3.404911261107e-08       4.716783993974e+43       1.153522302082e+44       1.078864636344e-17       1.999999999976e+00 
       7.006433458242e+13       1.539720253686e-25       6.615664460696e-09       1.059141674306e+22       1.417042934533e+04       2.022488250232e-10       9.928417028274e+17       3.819287203335e-09       6.630817560821e+43       8.472805091040e+32       4.619094735721e+33       3.404911261107e-08       4.586993301144e+43       1.121781086251e+44       1.094021605620e-17       1.999999999976e+00 
       6.957729352772e+13       1.561351783530e-25       6.661139195785e-09       1.044467944158e+22       1.417042934533e+04       2.036645667984e-10       9.859401219735e+17       3.846022213759e-09       6.448358833359e+43       8.297338429289e+32       4.523436081369e+33       3.404911261107e-08       4.460774029851e+43       1.090913286375e+44       1.109391515157e-17       1.999999999975e+00 
       6.909363806129e+13       1.583287214737e-25       6.708432920277e-09       1.029997509153e+22       1.417042934533e+04       2.050902187659e-10       9.790865163590e+17       3.872944369255e-09       6.270920781994e+43       8.125505575828e+32       4.429758459813e+33       3.404911261107e-08       4.338027906086e+43       1.060894868860e+44       1.124977356553e-17       1.999999999975e+00 
       6.861334464875e+13       1.605530816817e-25       6.755726644769e-09       1.015727552764e+22       1.417042934533e+04       2.065258502973e-10       9.722805524916e+17       3.900054979839e-09       6.098365253901e+43       7.957231276690e+32       4.338020845061e+33       3.404911261107e-08       4.218659360024e+43       1.031702461444e+44       1.140782163435e-17       1.999999999974e+00 
       6.813638991932e+13       1.628086919262e-25       6.803020369262e-09       1.001655297490e+22       1.417042934533e+04       2.079715312494e-10       9.655218991972e+17       3.927355364698e-09       5.930557897776e+43       7.792441836369e+32       4.248183060748e+33       3.404911261107e-08       4.102575451612e+43       1.003313334989e+44       1.156809012049e-17       1.999999999974e+00 
       6.766275066466e+13       1.650959912391e-25       6.850314093754e-09       9.877780043073e+21       1.417042934533e+04       2.094273319681e-10       9.588102276040e+17       3.954846852250e-09       5.767368059232e+43       7.631065085549e+32       4.160205762537e+33       3.404911261107e-08       3.989685798209e+43       9.757053857934e+43       1.173061021859e-17       1.999999999973e+00 
       6.719240383780e+13       1.674154248200e-25       6.897607818246e-09       9.740929721419e+21       1.417042934533e+04       2.108933232919e-10       9.521452111261e+17       3.982530780216e-09       5.608668679066e+43       7.473030349499e+32       4.074050420888e+33       3.404911261107e-08       3.879902504213e+43       9.488571183762e+43       1.189541356155e-17       1.999999999973e+00 
       6.672532655193e+13       1.697674441232e-25       6.946720532142e-09       9.605975373400e+21       1.417042934533e+04       2.123695765549e-10       9.455265254479e+17       4.010408495677e-09       5.454336194339e+43       7.318268417116e+32       3.989679304182e+33       3.404911261107e-08       3.773140092625e+43       9.227476287436e+43       1.206253222667e-17       1.999999999972e+00 
       6.626149607938e+13       1.721525069457e-25       6.994014256634e-09       9.472890731514e+21       1.417042934533e+04       2.138561635908e-10       9.389538485084e+17       4.038481355146e-09       5.304250442161e+43       7.166711510619e+32       3.907055462203e+33       3.404911261107e-08       3.669315438497e+43       8.973565881121e+43       1.223199874192e-17       1.999999999972e+00 
       6.580088985043e+13       1.745710775158e-25       7.043126970530e-09       9.341649892181e+21       1.417042934532e+04       2.153531567360e-10       9.324268604850e+17       4.066750724632e-09       5.158294566141e+43       7.018293255863e+32       3.826142709949e+33       3.404911261107e-08       3.568347704214e+43       8.726642270808e+43       1.240384609224e-17       1.999999999971e+00 
       6.534348545226e+13       1.770236265838e-25       7.092239684425e-09       9.212227310694e+21       1.417042934532e+04       2.168606288331e-10       9.259452437785e+17       4.095217979704e-09       5.016354925399e+43       6.872948653271e+32       3.746905611788e+33       3.404911261107e-08       3.470158276548e+43       8.486513202390e+43       1.257810772599e-17       1.999999999971e+00 
       6.488926062786e+13       1.795106315136e-25       7.143171387725e-09       9.084597796256e+21       1.417042934532e+04       2.183786532349e-10       9.195086829975e+17       4.123884505562e-09       4.878321006084e+43       6.730614049368e+32       3.669309465938e+33       3.404911261107e-08       3.374670705457e+43       8.252991711975e+43       1.275481756143e-17       1.999999999970e+00 
       6.443819327494e+13       1.820325763758e-25       7.192284101620e-09       8.958736507070e+21       1.417042934532e+04       2.199073038076e-10       9.131168649429e+17       4.152751697100e-09       4.744085335330e+43       6.591227108905e+32       3.593320289272e+33       3.404911261107e-08       3.281810644556e+43       8.025895980311e+43       1.293400999335e-17       1.999999999970e+00 
       6.399026144483e+13       1.845899520413e-25       7.243215804920e-09       8.834618945507e+21       1.417042934532e+04       2.214466549342e-10       9.067694785928e+17       4.181820958980e-09       4.613543397580e+43       6.454726787557e+32       3.518904802431e+33       3.404911261107e-08       3.191505793234e+43       7.805049191230e+43       1.311571989974e-17       1.999999999970e+00 
       6.354544334144e+13       1.871832562775e-25       7.294147508219e-09       8.712220953335e+21       1.417042934532e+04       2.229967815188e-10       9.004662150872e+17       4.211093705692e-09       4.486593553207e+43       6.321053305191e+32       3.446030415251e+33       3.404911261107e-08       3.103685840358e+43       7.590279393973e+43       1.329998264861e-17       1.999999999969e+00 
       6.310371732019e+13       1.898129938449e-25       7.345079211518e-09       8.591518707021e+21       1.417042934532e+04       2.245577589894e-10       8.942067677132e+17       4.240571361632e-09       4.363136959379e+43       6.190148119683e+32       3.374665212492e+33       3.404911261107e-08       3.018282409532e+43       7.381419369310e+43       1.348683410484e-17       1.999999999969e+00 
       6.266506188699e+13       1.924796765954e-25       7.396010914817e-09       8.472488713093e+21       1.417042934532e+04       2.261296633023e-10       8.879908318899e+17       4.270255361163e-09       4.243077493099e+43       6.061953901283e+32       3.304777939859e+33       3.404911261107e-08       2.935229005858e+43       7.178306499349e+43       1.367631063718e-17       1.999999999968e+00 
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803562e+21       1.417042934532e+04       2.277125709455e-10       8.818181051539e+17       4.300147148691e-09       4.126321676367e+43       5.936414507502e+32       3.236337990314e+33       3.404911261107e-08       2.854460964164e+43       6.980782640915e+43       1.386844912531e-17       1.999999999968e+00 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131420e+21       1.417042934532e+04       2.293065589421e-10       8.756882871438e+17       4.330248178731e-09       4.012778603396e+43       5.813474958532e+32       3.169315390672e+33       3.404911261107e-08       2.775915398654e+43       6.788694002425e+43       1.406328696707e-17       1.999999999967e+00 
       6.136730640936e+13       2.007066229368e-25       7.552444003522e-09       8.125202166189e+21       1.417042934532e+04       2.309117048547e-10       8.696010795867e+17       4.360559915982e-09       3.902359869831e+43       5.693081413161e+32       3.103680788476e+33       3.404911261107e-08       2.699531153946e+43       6.601891024145e+43       1.426086208567e-17       1.999999999967e+00 
       6.094072135984e+13       2.035263502824e-25       7.605194696225e-09       8.012632689536e+21       1.417042934532e+04       2.325280867886e-10       8.635561862828e+17       4.391083835393e-09       3.794979503924e+43       5.575181145197e+32       3.039405439138e+33       3.404911261107e-08       2.625248757458e+43       6.420228261741e+43       1.446121293711e-17       1.999999999966e+00 
       6.051710164830e+13       2.063856919775e-25       7.657945388928e-09       7.901622790947e+21       1.417042934532e+04       2.341557833962e-10       8.575533130911e+17       4.421821422241e-09       3.690553899588e+43       5.459722520373e+32       2.976461193356e+33       3.404911261107e-08       2.553010373101e+43       6.243564273041e+43       1.466437851766e-17       1.999999999966e+00 
       6.009642666167e+13       2.092852045641e-25       7.712515071034e-09       7.792150863468e+21       1.417042934532e+04       2.357948738799e-10       8.515921679157e+17       4.452774172196e-09       3.589001751309e+43       5.346654973741e+32       2.914820484781e+33       3.404911261107e-08       2.482759756250e+43       6.071761507904e+43       1.487039837145e-17       1.999999999966e+00 
       5.967867593016e+13       2.122254524030e-25       7.767084753141e-09       7.684195599492e+21       1.417042934532e+04       2.374454379971e-10       8.456724606909e+17       4.483943591401e-09       3.490243990837e+43       5.235928987518e+32       2.854456317947e+33       3.404911261107e-08       2.414442209950e+43       5.904686201125e+43       1.507931259817e-17       1.999999999965e+00 
       5.926382912628e+13       2.152070077838e-25       7.821654435247e-09       7.577735986618e+21       1.417042934532e+04       2.391075560631e-10       8.397939033673e+17       4.515331196540e-09       3.394203725627e+43       5.127496069407e+32       2.795342256448e+33       3.404911261107e-08       2.348004542330e+43       5.742208268288e+43       1.529116186085e-17       1.999999999965e+00 
       5.885186606383e+13       2.182304510361e-25       7.876224117354e-09       7.472751303555e+21       1.417042934532e+04       2.407813089555e-10       8.339562098980e+17       4.546938514916e-09       3.300806178968e+43       5.021308731357e+32       2.737452411358e+33       3.404911261107e-08       2.283395025187e+43       5.584201204479e+43       1.550598739383e-17       1.999999999964e+00 
       5.844276669695e+13       2.212963706427e-25       7.930793799460e-09       7.369221116097e+21       1.417042934532e+04       2.424667781182e-10       8.281590962244e+17       4.578767084520e-09       3.209978631763e+43       4.917320468763e+32       2.680761429899e+33       3.404911261107e-08       2.220563353712e+43       5.430541985793e+43       1.572383101073e-17       1.999999999964e+00 
       5.803651111912e+13       2.244053633538e-25       7.985363481566e-09       7.267125273136e+21       1.417042934532e+04       2.441640455650e-10       8.224022802626e+17       4.610818454111e-09       3.121650365911e+43       4.815485740105e+32       2.625244484330e+33       3.404911261107e-08       2.159460607324e+43       5.281110973545e+43       1.594473511259e-17       1.999999999963e+00 
       5.763307956218e+13       2.275580343036e-25       8.041752153076e-09       7.166443902748e+21       1.417042934532e+04       2.458731938840e-10       8.166854818893e+17       4.643094183289e-09       3.035752609243e+43       4.715759947000e+32       2.570877261079e+33       3.404911261107e-08       2.100039211576e+43       5.135791821123e+43       1.616874269618e-17       1.999999999963e+00 
       5.723245239541e+13       2.307549971275e-25       8.098140824586e-09       7.067157408320e+21       1.417042934532e+04       2.475943062412e-10       8.110084229288e+17       4.675595842572e-09       2.952218481982e+43       4.618099414670e+32       2.517635950093e+33       3.404911261107e-08       2.042252901117e+43       4.994471383397e+43       1.639589736232e-17       1.999999999963e+00 
       5.683461012454e+13       2.339968740821e-25       8.154529496096e-09       6.969246464738e+21       1.417042934532e+04       2.493274663849e-10       8.053708271389e+17       4.708325013469e-09       2.870982944664e+43       4.522461372815e+32       2.465497234412e+33       3.404911261107e-08       1.986056683671e+43       4.857039628627e+43       1.662624332436e-17       1.999999999962e+00 
       5.643953339081e+13       2.372842961660e-25       8.212737157010e-09       6.872692014626e+21       1.417042934532e+04       2.510727586496e-10       7.997724201975e+17       4.741283288563e-09       2.791982747502e+43       4.428803936882e+32       2.414438279953e+33       3.404911261107e-08       1.931406805003e+43       4.723389552791e+43       1.685982541682e-17       1.999999999962e+00 
       5.604720297002e+13       2.406179032429e-25       8.269125828519e-09       6.777475264635e+21       1.417042934532e+04       2.528302679601e-10       7.942129296896e+17       4.774472271583e-09       2.715156381141e+43       4.337086089722e+32       2.364436725517e+33       3.404911261107e-08       1.878260714853e+43       4.593417096274e+43       1.709668910409e-17       1.999999999961e+00 
       5.565759977162e+13       2.439983441655e-25       8.327333489433e-09       6.683577681785e+21       1.417042934532e+04       2.546000798358e-10       7.886920850940e+17       4.807893577483e-09       2.640444028762e+43       4.247267663626e+32       2.315470672989e+33       3.404911261107e-08       1.826577033809e+43       4.467021062845e+43       1.733688048931e-17       1.999999999961e+00 
       5.527070483775e+13       2.474262769026e-25       8.385541150346e-09       6.590980989860e+21       1.417042934532e+04       2.563822803947e-10       7.832096177696e+17       4.841548832525e-09       2.567787519515e+43       4.159309322735e+32       2.267518677751e+33       3.404911261107e-08       1.776315521086e+43       4.344103040869e+43       1.758044632330e-17       1.999999999961e+00 
       5.488649934235e+13       2.509023686668e-25       8.443748811260e-09       6.499667165848e+21       1.417042934532e+04       2.581769563574e-10       7.777652609430e+17       4.875439674352e-09       2.497130283223e+43       4.073172545811e+32       2.220559739293e+33       3.404911261107e-08       1.727437043195e+43       4.224567326680e+43       1.782743401369e-17       1.999999999960e+00 
       5.450496459022e+13       2.544272960442e-25       8.503775461577e-09       6.409618436436e+21       1.417042934532e+04       2.599841950519e-10       7.723587496951e+17       4.909567752072e-09       2.428417306338e+43       3.988819609367e+32       2.174573292008e+33       3.404911261107e-08       1.679903543474e+43       4.108320850070e+43       1.807789163415e-17       1.999999999960e+00 
       5.412608201611e+13       2.580017451263e-25       8.563802111894e-09       6.320817274547e+21       1.417042934532e+04       2.618040844173e-10       7.669898209485e+17       4.943934726336e-09       2.361595089109e+43       3.906213571146e+32       2.129539196194e+33       3.404911261107e-08       1.633678012461e+43       3.995273101822e+43       1.833186793371e-17       1.999999999959e+00 
       5.374983318382e+13       2.616264116435e-25       8.623828762211e-09       6.233246395932e+21       1.417042934532e+04       2.636367130082e-10       7.616582134543e+17       4.978542269420e-09       2.296611603922e+43       3.825318253946e+32       2.085437729229e+33       3.404911261107e-08       1.588724459072e+43       3.885336063240e+43       1.858941234630e-17       1.999999999959e+00 
       5.337619978533e+13       2.653020011007e-25       8.683855412528e-09       6.146888755803e+21       1.417042934532e+04       2.654821699993e-10       7.563636677798e+17       5.013392065306e-09       2.233416254799e+43       3.746098229769e+32       2.042249576934e+33       3.404911261107e-08       1.545007882581e+43       3.778424137622e+43       1.885057500035e-17       1.999999999959e+00 
       5.300516363985e+13       2.690292289141e-25       8.743882062845e-09       6.061727545518e+21       1.417042934532e+04       2.673405451893e-10       7.511059262958e+17       5.048485809762e-09       2.171959837999e+43       3.668518804313e+32       1.999955825115e+33       3.404911261107e-08       1.502494245373e+43       3.674454083609e+43       1.911540672853e-17       1.999999999958e+00 
       5.263670669300e+13       2.728088205511e-25       8.805727702565e-09       5.977746189306e+21       1.417042934532e+04       2.692119290056e-10       7.458847331636e+17       5.083825210430e-09       2.112194503709e+43       3.592546001770e+32       1.958537951281e+33       3.404911261107e-08       1.461150446435e+43       3.573344950376e+43       1.938395907765e-17       1.999999999958e+00 
       5.227081101588e+13       2.766415116710e-25       8.867573342286e-09       5.894928341044e+21       1.417042934532e+04       2.710964125086e-10       7.406998343233e+17       5.119411986902e-09       2.054073718788e+43       3.518146549954e+32       1.917977816529e+33       3.404911261107e-08       1.420944295589e+43       3.475018014604e+43       1.965628431873e-17       1.999999999957e+00 
       5.190745880425e+13       2.805280482684e-25       8.929418982007e-09       5.813257881074e+21       1.417042934532e+04       2.729940873962e-10       7.355509774810e+17       5.155247870810e-09       1.997552230540e+43       3.445287865723e+32       1.878257657601e+33       3.404911261107e-08       1.381844488425e+43       3.379396719187e+43       1.993243545711e-17       1.999999999957e+00 
       5.154663237761e+13       2.844691868185e-25       8.991264621727e-09       5.732718913065e+21       1.417042934532e+04       2.749050460080e-10       7.304379120963e+17       5.191334605905e-09       1.942586031473e+43       3.373938040716e+32       1.839360079107e+33       3.404911261107e-08       1.343820581931e+43       3.286406613622e+43       2.021246624284e-17       1.999999999957e+00 
       5.118831417836e+13       2.884656944241e-25       9.054929250851e-09       5.653295760922e+21       1.417042934532e+04       2.768293813300e-10       7.253603893707e+17       5.227673948146e-09       1.889132325043e+43       3.304065827370e+32       1.801268045906e+33       3.404911261107e-08       1.306842970789e+43       3.195975296045e+43       2.049643118108e-17       1.999999999956e+00 
       5.083248677097e+13       2.925183489650e-25       9.118593879975e-09       5.574972965727e+21       1.417042934532e+04       2.787671869993e-10       7.203181622350e+17       5.264267665782e-09       1.837149492327e+43       3.235640625243e+32       1.763964875641e+33       3.404911261107e-08       1.270882864323e+43       3.108032356859e+43       2.078438554274e-17       1.999999999956e+00 
       5.047913284108e+13       2.966279392495e-25       9.182258509099e-09       5.497735282741e+21       1.417042934532e+04       2.807185573083e-10       7.153109853377e+17       5.301117539442e-09       1.786597059621e+43       3.168632467610e+32       1.727434231438e+33       3.404911261107e-08       1.235912264084e+43       3.022509323910e+43       2.107638537522e-17       1.999999999955e+00 
       5.012823519472e+13       3.007952651680e-25       9.245923138224e-09       5.421567678428e+21       1.417042934532e+04       2.826835872095e-10       7.103386150324e+17       5.338225362218e-09       1.737435666928e+43       3.103012008336e+32       1.691660114752e+33       3.404911261107e-08       1.201903942050e+43       2.939339609178e+43       2.137248751335e-17       1.999999999955e+00 
       4.977977675741e+13       3.050211378483e-25       9.311406756751e-09       5.346455327533e+21       1.417042934532e+04       2.846623723199e-10       7.054008093669e+17       5.375592939753e-09       1.689627037309e+43       3.038750509030e+32       1.656626858356e+33       3.404911261107e-08       1.168831419426e+43       2.858458456931e+43       2.167274959042e-17       1.999999999955e+00 
       4.943374057340e+13       3.093063798139e-25       9.375071385875e-09       5.272383610195e+21       1.417042934532e+04       2.866550089262e-10       7.004973280704e+17       5.413222090330e-09       1.643133947085e+43       2.975819826454e+32       1.622319119481e+33       3.404911261107e-08       1.136668946028e+43       2.779802893305e+43       2.197723004941e-17       1.999999999954e+00 
       4.909010980477e+13       3.136518251439e-25       9.442373993807e-09       5.199338109101e+21       1.417042934532e+04       2.886615939887e-10       6.956279325426e+17       5.451114644962e-09       1.597920196852e+43       2.914192400199e+32       1.588721873099e+33       3.404911261107e-08       1.105391480235e+43       2.703311677275e+43       2.228598815437e-17       1.999999999954e+00 
       4.874886773065e+13       3.180583196353e-25       9.507857612334e-09       5.127304606683e+21       1.417042934532e+04       2.906822251466e-10       6.907923858417e+17       5.489272447476e-09       1.553950583297e+43       2.853841240616e+32       1.555820405340e+33       3.404911261107e-08       1.074974669490e+43       2.628925252972e+43       2.259908400194e-17       1.999999999953e+00 
       4.840999774643e+13       3.225267209678e-25       9.575160220265e-09       5.056269082347e+21       1.417042934532e+04       2.927170007226e-10       6.859904526730e+17       5.527697354608e-09       1.511190871789e+43       2.794739916996e+32       1.523600307052e+33       3.404911261107e-08       1.045394831340e+43       2.556585703310e+43       2.291657853308e-17       1.999999999953e+00 
       4.807348336289e+13       3.270578988706e-25       9.640643838793e-09       4.986217709744e+21       1.417042934532e+04       2.947660197277e-10       6.812218993773e+17       5.566391236089e-09       1.469607769722e+43       2.736862545992e+32       1.492047467485e+33       3.404911261107e-08       1.016628934998e+43       2.486236704896e+43       2.323853354488e-17       1.999999999952e+00 
       4.773930820545e+13       3.316527352918e-25       9.707946446724e-09       4.917136854082e+21       1.417042934532e+04       2.968293818658e-10       6.764864939199e+17       5.605355974741e-09       1.429168900597e+43       2.680183780287e+32       1.461148068115e+33       3.404911261107e-08       9.886545834071e+42       2.417823484177e+43       2.356501170264e-17       1.999999999952e+00 
       4.740745601335e+13       3.363121245699e-25       9.777068044059e-09       4.849013069470e+21       1.417042934532e+04       2.989071875388e-10       6.717840058787e+17       5.644593466564e-09       1.389842778812e+43       2.624678797491e+32       1.430888576591e+33       3.404911261107e-08       9.614499958078e+42       2.351292774789e+43       2.389607655205e-17       1.999999999952e+00 
       4.707791063888e+13       3.410369736079e-25       9.844370651990e-09       4.781833096301e+21       1.417042934532e+04       3.009995378516e-10       6.671142064337e+17       5.684105620829e-09       1.351598785146e+43       2.570323289272e+32       1.401255740809e+33       3.404911261107e-08       9.349939907761e+42       2.286592776088e+43       2.423179253152e-17       1.999999999951e+00 
       4.675065604656e+13       3.458282020501e-25       9.913492249325e-09       4.715583858672e+21       1.417042934532e+04       3.031065346165e-10       6.624768683552e+17       5.723894360174e-09       1.314407142922e+43       2.517093450707e+32       1.372236583109e+33       3.404911261107e-08       9.092659697325e+42       2.223673112817e+43       2.457222498479e-17       1.999999999951e+00 
       4.642567631237e+13       3.506867424606e-25       9.982613846660e-09       4.650252461837e+21       1.417042934532e+04       3.052282803589e-10       6.578717659932e+17       5.763961620694e-09       1.278238894819e+43       2.464965969859e+32       1.343818394589e+33       3.404911261107e-08       8.842459009038e+42       2.162484795882e+43       2.491744017359e-17       1.999999999950e+00 
       4.610295562301e+13       3.556135405054e-25       1.005355443340e-08       4.585826189699e+21       1.417042934532e+04       3.073648783214e-10       6.532986752664e+17       5.804309352038e-09       1.243065880330e+43       2.413918017568e+32       1.315988729541e+33       3.404911261107e-08       8.599143037271e+42       2.102980184213e+43       2.526750529058e-17       1.999999999950e+00 
