# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  265       6.807393697916e-10       5.101309538244e-13       1.155437570406e-11       0.000000000000e+00 
  266       6.774072270664e-10       5.254665052109e-13       1.173458162242e-11       0.000000000000e+00 
  267       6.740197559077e-10       5.410860074058e-13       1.191202218654e-11       0.000000000000e+00 
  268       6.705781540665e-10       5.569878312234e-13       1.208660904182e-11       0.000000000000e+00 
  269       6.670836498821e-10       5.731702211994e-13       1.225825322148e-11       0.000000000000e+00 
  270       6.635375024841e-10       5.896312942671e-13       1.242686514788e-11       0.000000000000e+00 
  271       6.599410019945e-10       6.063690384326e-13       1.259235463379e-11       0.000000000000e+00 
  272       6.562954697300e-10       6.233813114506e-13       1.275463088374e-11       0.000000000000e+00 
  273       6.526022584039e-10       6.406658395001e-13       1.291360249532e-11       0.000000000000e+00 
  274       6.488627523282e-10       6.582202158597e-13       1.306917746047e-11       0.000000000000e+00 
  275       6.450783676159e-10       6.760418995834e-13       1.322126316683e-11       0.000000000000e+00 
  276       6.412505523829e-10       6.941282141760e-13       1.336976639902e-11       0.000000000000e+00 
  277       6.373807869503e-10       7.124763462692e-13       1.351459333995e-11       0.000000000000e+00 
  278       6.334705840463e-10       7.310833442964e-13       1.365564957215e-11       0.000000000000e+00 
  279       6.295214082213e-10       7.499460311367e-13       1.379284752623e-11       0.000000000000e+00 
  280       6.255344290556e-10       7.690607397576e-13       1.392612925062e-11       0.000000000000e+00 
  281       6.215107555595e-10       7.884235612960e-13       1.405544482407e-11       0.000000000000e+00 
  282       6.174515158864e-10       8.080304284070e-13       1.418074502740e-11       0.000000000000e+00 
  283       6.133578574105e-10       8.278771138072e-13       1.430198135630e-11       0.000000000000e+00 
  284       6.092309468052e-10       8.479592288184e-13       1.441910603405e-11       0.000000000000e+00 
  285       6.050719701210e-10       8.682722219110e-13       1.453207202430e-11       0.000000000000e+00 
  286       6.008821328633e-10       8.888113772473e-13       1.464083304379e-11       0.000000000000e+00 
  287       5.966626600709e-10       9.095718132253e-13       1.474534357510e-11       0.000000000000e+00 
  288       5.924147963932e-10       9.305484810215e-13       1.484555887943e-11       0.000000000000e+00 
  289       5.881398061691e-10       9.517361631352e-13       1.494143500934e-11       0.000000000000e+00 
  290       5.838389735044e-10       9.731294719311e-13       1.503292882148e-11       0.000000000000e+00 
  291       5.795136023501e-10       9.947228481833e-13       1.511999798937e-11       0.000000000000e+00 
  292       5.751650165803e-10       1.016510559619e-12       1.520260101611e-11       0.000000000000e+00 
  293       5.707945600702e-10       1.038486699460e-12       1.528069724719e-11       0.000000000000e+00 
  294       5.664035967742e-10       1.060645184970e-12       1.535424688319e-11       0.000000000000e+00 
  295       5.619935108038e-10       1.082979755994e-12       1.542321099254e-11       0.000000000000e+00 
  296       5.575657065057e-10       1.105483973504e-12       1.548755152431e-11       0.000000000000e+00 
  297       5.531216085397e-10       1.128151218143e-12       1.554723132090e-11       0.000000000000e+00 
