# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  225       7.668120950367e-10       1.552982917282e-13       4.269219528375e-12       0.000000000000e+00 
  226       7.662417025067e-10       1.610412469169e-13       4.499167552098e-12       0.000000000000e+00 
  227       7.655878091887e-10       1.670504843203e-13       4.729723566738e-12       0.000000000000e+00 
  228       7.648506536096e-10       1.733288068134e-13       4.960805050809e-12       0.000000000000e+00 
  229       7.640305011014e-10       1.798789704528e-13       5.192327857032e-12       0.000000000000e+00 
  230       7.631276440506e-10       1.867036835023e-13       5.424206202077e-12       0.000000000000e+00 
  231       7.621424021471e-10       1.938056054588e-13       5.656352656297e-12       0.000000000000e+00 
  232       7.610751226344e-10       2.011873460779e-13       5.888678133469e-12       0.000000000000e+00 
  233       7.599261805584e-10       2.088514643999e-13       6.121091880532e-12       0.000000000000e+00 
  234       7.586959790169e-10       2.168004677755e-13       6.353501467331e-12       0.000000000000e+00 
  235       7.573849494093e-10       2.250368108913e-13       6.585812776346e-12       0.000000000000e+00 
  236       7.559935516858e-10       2.335628947958e-13       6.817929992439e-12       0.000000000000e+00 
  237       7.545222745967e-10       2.423810659254e-13       7.049755592591e-12       0.000000000000e+00 
  238       7.529716359423e-10       2.514936151297e-13       7.281190335638e-12       0.000000000000e+00 
  239       7.513421828217e-10       2.609027766976e-13       7.512133252012e-12       0.000000000000e+00 
  240       7.496344918825e-10       2.706107273830e-13       7.742481633480e-12       0.000000000000e+00 
  241       7.478491695702e-10       2.806195854303e-13       7.972131022883e-12       0.000000000000e+00 
  242       7.459868523779e-10       2.909314096008e-13       8.200975203871e-12       0.000000000000e+00 
  243       7.440482070949e-10       3.015481981977e-13       8.428906190649e-12       0.000000000000e+00 
  244       7.420339310572e-10       3.124718880925e-13       8.655814217708e-12       0.000000000000e+00 
  245       7.399447523959e-10       3.237043537505e-13       8.881587729571e-12       0.000000000000e+00 
  246       7.377814302874e-10       3.352474062564e-13       9.106113370525e-12       0.000000000000e+00 
  247       7.355447552023e-10       3.471027923405e-13       9.329275974365e-12       0.000000000000e+00 
  248       7.332355491550e-10       3.592721934041e-13       9.550958554131e-12       0.000000000000e+00 
  249       7.308546659531e-10       3.717572245455e-13       9.771042291846e-12       0.000000000000e+00 
  250       7.284029626657e-10       3.845591417648e-13       9.989413652409e-12       0.000000000000e+00 
  251       7.258812116871e-10       3.976779468509e-13       1.020598620175e-11       0.000000000000e+00 
  252       7.232901840815e-10       4.111132289346e-13       1.042068002814e-11       0.000000000000e+00 
  253       7.206306781010e-10       4.248644501357e-13       1.063341473468e-11       0.000000000000e+00 
  254       7.179035193799e-10       4.389309440308e-13       1.084410944271e-11       0.000000000000e+00 
  255       7.151095611289e-10       4.533119141212e-13       1.105268279514e-11       0.000000000000e+00 
  256       7.122496843297e-10       4.680064323004e-13       1.125905295979e-11       0.000000000000e+00 
  257       7.093247979295e-10       4.830134373216e-13       1.146313763283e-11       0.000000000000e+00 
  258       7.063358390349e-10       4.983317332659e-13       1.166485404204e-11       0.000000000000e+00 
  259       7.032837731067e-10       5.139599880096e-13       1.186411895028e-11       0.000000000000e+00 
  260       7.001695941540e-10       5.298967316922e-13       1.206084865875e-11       0.000000000000e+00 
  261       6.969943249289e-10       5.461403551838e-13       1.225495901043e-11       0.000000000000e+00 
  262       6.937590171205e-10       5.626891085532e-13       1.244636539342e-11       0.000000000000e+00 
  263       6.904647515495e-10       5.795410995351e-13       1.263498274426e-11       0.000000000000e+00 
  264       6.871126383625e-10       5.966942919983e-13       1.282072555138e-11       0.000000000000e+00 
  265       6.837038172264e-10       6.141465044131e-13       1.300350785837e-11       0.000000000000e+00 
  266       6.802394575228e-10       6.318954083191e-13       1.318324326740e-11       0.000000000000e+00 
  267       6.767207585423e-10       6.499385267930e-13       1.335984494258e-11       0.000000000000e+00 
  268       6.731489496787e-10       6.682732329161e-13       1.353322561329e-11       0.000000000000e+00 
  269       6.695252906241e-10       6.868967482422e-13       1.370329757759e-11       0.000000000000e+00 
  270       6.658510715622e-10       7.058061412652e-13       1.386997270552e-11       0.000000000000e+00 
  271       6.621276133635e-10       7.249983258868e-13       1.403316244252e-11       0.000000000000e+00 
  272       6.583562677795e-10       7.444700598843e-13       1.419277781277e-11       0.000000000000e+00 
  273       6.545384176367e-10       7.642179433783e-13       1.434872942256e-11       0.000000000000e+00 
  274       6.506754770315e-10       7.842384173002e-13       1.450092746362e-11       0.000000000000e+00 
  275       6.467688915241e-10       8.045277618602e-13       1.464928171655e-11       0.000000000000e+00 
  276       6.428201383333e-10       8.250820950149e-13       1.479370155410e-11       0.000000000000e+00 
  277       6.388307265306e-10       8.458973709349e-13       1.493409594461e-11       0.000000000000e+00 
  278       6.348021972345e-10       8.669693784725e-13       1.507037345531e-11       0.000000000000e+00 
  279       6.307360421646e-10       8.882937445517e-13       1.520244945504e-11       0.000000000000e+00 
  280       6.266334542328e-10       9.098659476840e-13       1.533026812837e-11       0.000000000000e+00 
  281       6.224955644090e-10       9.316813021672e-13       1.545378160856e-11       0.000000000000e+00 
  282       6.183235222664e-10       9.537349517095e-13       1.557294289529e-11       0.000000000000e+00 
  283       6.141184960508e-10       9.760218679040e-13       1.568770586912e-11       0.000000000000e+00 
  284       6.098816727489e-10       9.985368487045e-13       1.579802530589e-11       0.000000000000e+00 
  285       6.056142581582e-10       1.021274516901e-12       1.590385689114e-11       0.000000000000e+00 
  286       6.013174769552e-10       1.044229318593e-12       1.600515723454e-11       0.000000000000e+00 
  287       5.969925727644e-10       1.067395521669e-12       1.610188388431e-11       0.000000000000e+00 
  288       5.926408082279e-10       1.090767214276e-12       1.619399534164e-11       0.000000000000e+00 
  289       5.882634650738e-10       1.114338303301e-12       1.628145107513e-11       0.000000000000e+00 
  290       5.838618441850e-10       1.138102512841e-12       1.636421153515e-11       0.000000000000e+00 
  291       5.794372656690e-10       1.162053382681e-12       1.644223816835e-11       0.000000000000e+00 
  292       5.749910689259e-10       1.186184266769e-12       1.651549343202e-11       0.000000000000e+00 
  293       5.705246127182e-10       1.210488331690e-12       1.658394080852e-11       0.000000000000e+00 
  294       5.660392752390e-10       1.234958555144e-12       1.664754481972e-11       0.000000000000e+00 
  295       5.615364541815e-10       1.259587724417e-12       1.670627104141e-11       0.000000000000e+00 
  296       5.570175668079e-10       1.284368434861e-12       1.676008611772e-11       0.000000000000e+00 
  297       5.524840500181e-10       1.309293088365e-12       1.680895777555e-11       0.000000000000e+00 
