# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4000,
# i.e. number of multipoles equal to 3999
#  l TT               EE               TE               BB               phiphi           Tphi             
2233 1.6670553115e-11 1.0431110003e-12 -6.3980692725e-13 0.0000000000e+00 2.6462829842e-16 -2.7850129155e-17
2234 1.6626325765e-11 1.0426312847e-12 -6.5698228475e-13 0.0000000000e+00 2.6413460464e-16 -2.7535969861e-17
2235 1.6583451620e-11 1.0420401307e-12 -6.7412429120e-13 0.0000000000e+00 2.6364201982e-16 -2.7222620264e-17
2236 1.6541925661e-11 1.0413373373e-12 -6.9122520086e-13 0.0000000000e+00 2.6315054079e-16 -2.6910018213e-17
2237 1.6501736200e-11 1.0405234011e-12 -7.0827855550e-13 0.0000000000e+00 2.6266016488e-16 -2.6598294786e-17
2238 1.6462869837e-11 1.0395989957e-12 -7.2527820327e-13 0.0000000000e+00 2.6217088953e-16 -2.6287629928e-17
2239 1.6425313109e-11 1.0385647979e-12 -7.4221797080e-13 0.0000000000e+00 2.6168271219e-16 -2.5978204216e-17
2240 1.6389052500e-11 1.0374214877e-12 -7.5909166318e-13 0.0000000000e+00 2.6119563025e-16 -2.5670198865e-17
2241 1.6354074434e-11 1.0361697484e-12 -7.7589306397e-13 0.0000000000e+00 2.6070964109e-16 -2.5363795723e-17
2242 1.6320365275e-11 1.0348102663e-12 -7.9261593514e-13 0.0000000000e+00 2.6022474209e-16 -2.5059177275e-17
2243 1.6287911333e-11 1.0333437313e-12 -8.0925401706e-13 0.0000000000e+00 2.5974093056e-16 -2.4756526645e-17
2244 1.6256698855e-11 1.0317708360e-12 -8.2580102848e-13 0.0000000000e+00 2.5925820383e-16 -2.4456027591e-17
2245 1.6226714032e-11 1.0300922766e-12 -8.4225066649e-13 0.0000000000e+00 2.5877655920e-16 -2.4157864512e-17
2246 1.6197942998e-11 1.0283087525e-12 -8.5859660653e-13 0.0000000000e+00 2.5829599392e-16 -2.3862222444e-17
2247 1.6170371826e-11 1.0264209660e-12 -8.7483250233e-13 0.0000000000e+00 2.5781650525e-16 -2.3569287065e-17
2248 1.6143986531e-11 1.0244296231e-12 -8.9095198590e-13 0.0000000000e+00 2.5733809041e-16 -2.3279244692e-17
2249 1.6118773070e-11 1.0223354327e-12 -9.0694866751e-13 0.0000000000e+00 2.5686074660e-16 -2.2992282283e-17
2250 1.6094717341e-11 1.0201391070e-12 -9.2281613566e-13 0.0000000000e+00 2.5638447100e-16 -2.2708587439e-17
2251 1.6071805183e-11 1.0178413615e-12 -9.3854795706e-13 0.0000000000e+00 2.5590926077e-16 -2.2428348402e-17
2252 1.6050022377e-11 1.0154429149e-12 -9.5413767661e-13 0.0000000000e+00 2.5543511303e-16 -2.2151754059e-17
2253 1.6029354643e-11 1.0129444893e-12 -9.6957881738e-13 0.0000000000e+00 2.5496202489e-16 -2.1878993940e-17
2254 1.6009787646e-11 1.0103468098e-12 -9.8486488054e-13 0.0000000000e+00 2.5448999345e-16 -2.1610258219e-17
2255 1.5991306987e-11 1.0076506049e-12 -9.9998934542e-13 0.0000000000e+00 2.5401901576e-16 -2.1345737716e-17
2256 1.5973898212e-11 1.0048566065e-12 -1.0149456694e-12 0.0000000000e+00 2.5354908886e-16 -2.1085623898e-17
2257 1.5957546805e-11 1.0019655494e-12 -1.0297272880e-12 0.0000000000e+00 2.5308020978e-16 -2.0830108878e-17
2258 1.5942238192e-11 9.9897817201e-13 -1.0443276147e-12 0.0000000000e+00 2.5261237550e-16 -2.0579385416e-17
2259 1.5927957740e-11 9.9589521586e-13 -1.0587400410e-12 0.0000000000e+00 2.5214558300e-16 -2.0333646920e-17
2260 1.5914690756e-11 9.9271742579e-13 -1.0729579364e-12 0.0000000000e+00 2.5167982922e-16 -2.0093087449e-17
2261 1.5902421719e-11 9.8944566507e-13 -1.0869751761e-12 0.0000000000e+00 2.5121511122e-16 -1.9857847102e-17
2262 1.5891131970e-11 9.8608126172e-13 -1.1007877276e-12 0.0000000000e+00 2.5075142651e-16 -1.9627847815e-17
2263 1.5880802006e-11 9.8262566443e-13 -1.1143920742e-12 0.0000000000e+00 2.5028877273e-16 -1.9402956505e-17
2264 1.5871412250e-11 9.7908032764e-13 -1.1277846883e-12 0.0000000000e+00 2.4982714748e-16 -1.9183039577e-17
2265 1.5862943045e-11 9.7544671155e-13 -1.1409620315e-12 0.0000000000e+00 2.4936654835e-16 -1.8967962931e-17
2266 1.5855374662e-11 9.7172628209e-13 -1.1539205544e-12 0.0000000000e+00 2.4890697290e-16 -1.8757591952e-17
2267 1.5848687295e-11 9.6792051098e-13 -1.1666566969e-12 0.0000000000e+00 2.4844841868e-16 -1.8551791516e-17
2268 1.5842861058e-11 9.6403087567e-13 -1.1791668876e-12 0.0000000000e+00 2.4799088322e-16 -1.8350425986e-17
2269 1.5837875994e-11 9.6005885943e-13 -1.1914475445e-12 0.0000000000e+00 2.4753436401e-16 -1.8153359215e-17
2270 1.5833712064e-11 9.5600595127e-13 -1.2034950745e-12 0.0000000000e+00 2.4707885854e-16 -1.7960454541e-17
2271 1.5830349158e-11 9.5187364601e-13 -1.2153058735e-12 0.0000000000e+00 2.4662436427e-16 -1.7771574789e-17
2272 1.5827767084e-11 9.4766344425e-13 -1.2268763265e-12 0.0000000000e+00 2.4617087865e-16 -1.7586582270e-17
2273 1.5825945577e-11 9.4337685241e-13 -1.2382028076e-12 0.0000000000e+00 2.4571839909e-16 -1.7405338782e-17
2274 1.5824864293e-11 9.3901538269e-13 -1.2492816798e-12 0.0000000000e+00 2.4526692299e-16 -1.7227705607e-17
2275 1.5824502812e-11 9.3458055313e-13 -1.2601092949e-12 0.0000000000e+00 2.4481644773e-16 -1.7053543509e-17
2276 1.5824840638e-11 9.3007388757e-13 -1.2706819941e-12 0.0000000000e+00 2.4436697067e-16 -1.6882712739e-17
2277 1.5825857195e-11 9.2549691568e-13 -1.2809961073e-12 0.0000000000e+00 2.4391848913e-16 -1.6715073029e-17
2278 1.5827531832e-11 9.2085117297e-13 -1.2910479534e-12 0.0000000000e+00 2.4347100045e-16 -1.6550483595e-17
2279 1.5829843820e-11 9.1613820079e-13 -1.3008338403e-12 0.0000000000e+00 2.4302450191e-16 -1.6388803133e-17
2280 1.5832772353e-11 9.1135954633e-13 -1.3103500646e-12 0.0000000000e+00 2.4257899078e-16 -1.6229889824e-17
2281 1.5836296546e-11 9.0651676264e-13 -1.3195929123e-12 0.0000000000e+00 2.4213446432e-16 -1.6073601325e-17
2282 1.5840395440e-11 9.0161140862e-13 -1.3285586579e-12 0.0000000000e+00 2.4169091975e-16 -1.5919794778e-17
2283 1.5845047994e-11 8.9664504904e-13 -1.3372435650e-12 0.0000000000e+00 2.4124835429e-16 -1.5768326800e-17
2284 1.5850233093e-11 8.9161925454e-13 -1.3456438859e-12 0.0000000000e+00 2.4080676512e-16 -1.5619053492e-17
2285 1.5855929541e-11 8.8653560165e-13 -1.3537558620e-12 0.0000000000e+00 2.4036614942e-16 -1.5471830429e-17
2286 1.5862116254e-11 8.8139570658e-13 -1.3615762753e-12 0.0000000000e+00 2.3992650443e-16 -1.5326558725e-17
2287 1.5868772823e-11 8.7620132687e-13 -1.3691041078e-12 0.0000000000e+00 2.3948782786e-16 -1.5183323525e-17
2288 1.5875878955e-11 8.7095426044e-13 -1.3763388929e-12 0.0000000000e+00 2.3905011749e-16 -1.5042256398e-17
2289 1.5883414279e-11 8.6565631180e-13 -1.3832801645e-12 0.0000000000e+00 2.3861337110e-16 -1.4903489355e-17
2290 1.5891358352e-11 8.6030929210e-13 -1.3899274566e-12 0.0000000000e+00 2.3817758643e-16 -1.4767154855e-17
2291 1.5899690657e-11 8.5491501911e-13 -1.3962803041e-12 0.0000000000e+00 2.3774276123e-16 -1.4633385801e-17
2292 1.5908390601e-11 8.4947531725e-13 -1.4023382419e-12 0.0000000000e+00 2.3730889320e-16 -1.4502315543e-17
2293 1.5917437518e-11 8.4399201757e-13 -1.4081008058e-12 0.0000000000e+00 2.3687598004e-16 -1.4374077877e-17
2294 1.5926810666e-11 8.3846695779e-13 -1.4135675316e-12 0.0000000000e+00 2.3644401942e-16 -1.4248807047e-17
2295 1.5936489228e-11 8.3290198228e-13 -1.4187379559e-12 0.0000000000e+00 2.3601300901e-16 -1.4126637744e-17
2296 1.5946452315e-11 8.2729894208e-13 -1.4236116154e-12 0.0000000000e+00 2.3558294644e-16 -1.4007705107e-17
2297 1.5956678960e-11 8.2165969489e-13 -1.4281880476e-12 0.0000000000e+00 2.3515382932e-16 -1.3892144725e-17
2298 1.5967148122e-11 8.1598610512e-13 -1.4324667903e-12 0.0000000000e+00 2.3472565526e-16 -1.3780092634e-17
2299 1.5977838686e-11 8.1028004386e-13 -1.4364473817e-12 0.0000000000e+00 2.3429842184e-16 -1.3671685322e-17
2300 1.5988729461e-11 8.0454338888e-13 -1.4401293605e-12 0.0000000000e+00 2.3387212661e-16 -1.3567059725e-17
2301 1.5999799181e-11 7.9877802466e-13 -1.4435122658e-12 0.0000000000e+00 2.3344676712e-16 -1.3466353230e-17
2302 1.6011026505e-11 7.9298584242e-13 -1.4465956373e-12 0.0000000000e+00 2.3302234090e-16 -1.3369703676e-17
2303 1.6022390015e-11 7.8716874006e-13 -1.4493790150e-12 0.0000000000e+00 2.3259884543e-16 -1.3277249353e-17
2304 1.6033868219e-11 7.8132862223e-13 -1.4518619394e-12 0.0000000000e+00 2.3217627821e-16 -1.3189129003e-17
2305 1.6045439551e-11 7.7546740030e-13 -1.4540439515e-12 0.0000000000e+00 2.3175463670e-16 -1.3105481819e-17
2306 1.6057082366e-11 7.6958699239e-13 -1.4559245927e-12 0.0000000000e+00 2.3133391835e-16 -1.3026447449e-17
2307 1.6068774945e-11 7.6368932336e-13 -1.4575034050e-12 0.0000000000e+00 2.3091412058e-16 -1.2952165993e-17
2308 1.6080495495e-11 7.5777632485e-13 -1.4587799306e-12 0.0000000000e+00 2.3049524079e-16 -1.2882778007e-17
2309 1.6092222143e-11 7.5184993522e-13 -1.4597537124e-12 0.0000000000e+00 2.3007727637e-16 -1.2818424499e-17
2310 1.6103932944e-11 7.4591209963e-13 -1.4604242936e-12 0.0000000000e+00 2.2966022469e-16 -1.2759246934e-17
2311 1.6115606853e-11 7.3996472550e-13 -1.4607916827e-12 0.0000000000e+00 2.2924408320e-16 -1.2705323349e-17
2312 1.6127226670e-11 7.3400954868e-13 -1.4608577497e-12 0.0000000000e+00 2.2882884975e-16 -1.2656476284e-17
2313 1.6138776115e-11 7.2804826644e-13 -1.4606248390e-12 0.0000000000e+00 2.2841452229e-16 -1.2612463633e-17
2314 1.6150238853e-11 7.2208258193e-13 -1.4600953046e-12 0.0000000000e+00 2.2800109873e-16 -1.2573042421e-17
2315 1.6161598492e-11 7.1611420418e-13 -1.4592715111e-12 0.0000000000e+00 2.2758857698e-16 -1.2537968800e-17
2316 1.6172838586e-11 7.1014484811e-13 -1.4581558330e-12 0.0000000000e+00 2.2717695493e-16 -1.2506998048e-17
2317 1.6183942629e-11 7.0417623451e-13 -1.4567506550e-12 0.0000000000e+00 2.2676623045e-16 -1.2479884568e-17
2318 1.6194894063e-11 6.9821009011e-13 -1.4550583721e-12 0.0000000000e+00 2.2635640139e-16 -1.2456381886e-17
2319 1.6205676272e-11 6.9224814751e-13 -1.4530813893e-12 0.0000000000e+00 2.2594746559e-16 -1.2436242652e-17
2320 1.6216272583e-11 6.8629214523e-13 -1.4508221220e-12 0.0000000000e+00 2.2553942086e-16 -1.2419218639e-17
2321 1.6226666267e-11 6.8034382772e-13 -1.4482829957e-12 0.0000000000e+00 2.2513226500e-16 -1.2405060742e-17
2322 1.6236840540e-11 6.7440494534e-13 -1.4454664461e-12 0.0000000000e+00 2.2472599581e-16 -1.2393518973e-17
2323 1.6246778561e-11 6.6847725439e-13 -1.4423749192e-12 0.0000000000e+00 2.2432061103e-16 -1.2384342466e-17
2324 1.6256463431e-11 6.6256251711e-13 -1.4390108713e-12 0.0000000000e+00 2.2391610842e-16 -1.2377279473e-17
2325 1.6265878195e-11 6.5666250166e-13 -1.4353767688e-12 0.0000000000e+00 2.2351248571e-16 -1.2372077364e-17
2326 1.6275005843e-11 6.5077898218e-13 -1.4314750886e-12 0.0000000000e+00 2.2310974061e-16 -1.2368482625e-17
2327 1.6283829306e-11 6.4491373875e-13 -1.4273083176e-12 0.0000000000e+00 2.2270787082e-16 -1.2366240857e-17
2328 1.6292331461e-11 6.3906855742e-13 -1.4228789532e-12 0.0000000000e+00 2.2230687400e-16 -1.2365096776e-17
2329 1.6300495124e-11 6.3324523019e-13 -1.4181895031e-12 0.0000000000e+00 2.2190674782e-16 -1.2364794212e-17
2330 1.6308303059e-11 6.2744555505e-13 -1.4132424853e-12 0.0000000000e+00 2.2150748992e-16 -1.2365076108e-17
2331 1.6315737969e-11 6.2167133598e-13 -1.4080404281e-12 0.0000000000e+00 2.2110909792e-16 -1.2365684517e-17
2332 1.6322782503e-11 6.1592438294e-13 -1.4025858701e-12 0.0000000000e+00 2.2071156942e-16 -1.2366360606e-17
2333 1.6329419251e-11 6.1020651186e-13 -1.3968813603e-12 0.0000000000e+00 2.2031490202e-16 -1.2366844648e-17
2334 1.6335630746e-11 6.0451954471e-13 -1.3909294581e-12 0.0000000000e+00 2.1991909328e-16 -1.2366876028e-17
2335 1.6341399464e-11 5.9886530945e-13 -1.3847327333e-12 0.0000000000e+00 2.1952414075e-16 -1.2366193237e-17
2336 1.6346709269e-11 5.9324553610e-13 -1.3782940440e-12 0.0000000000e+00 2.1913004207e-16 -1.2364610331e-17
2337 1.6351549742e-11 5.8766154422e-13 -1.3716173725e-12 0.0000000000e+00 2.1873679523e-16 -1.2362246827e-17
2338 1.6355911883e-11 5.8211455352e-13 -1.3647069948e-12 0.0000000000e+00 2.1834439830e-16 -1.2359299243e-17
2339 1.6359786658e-11 5.7660578755e-13 -1.3575672030e-12 0.0000000000e+00 2.1795284936e-16 -1.2355964776e-17
2340 1.6363165010e-11 5.7113647382e-13 -1.3502023054e-12 0.0000000000e+00 2.1756214644e-16 -1.2352441299e-17
2341 1.6366037853e-11 5.6570784369e-13 -1.3426166265e-12 0.0000000000e+00 2.1717228758e-16 -1.2348927368e-17
2342 1.6368396071e-11 5.6032113245e-13 -1.3348145069e-12 0.0000000000e+00 2.1678327079e-16 -1.2345622215e-17
2343 1.6370230522e-11 5.5497757930e-13 -1.3268003036e-12 0.0000000000e+00 2.1639509407e-16 -1.2342725755e-17
2344 1.6371532036e-11 5.4967842734e-13 -1.3185783895e-12 0.0000000000e+00 2.1600775539e-16 -1.2340438581e-17
2345 1.6372291416e-11 5.4442492359e-13 -1.3101531542e-12 0.0000000000e+00 2.1562125273e-16 -1.2338961972e-17
2346 1.6372499435e-11 5.3921831902e-13 -1.3015290031e-12 0.0000000000e+00 2.1523558403e-16 -1.2338497885e-17
2347 1.6372146840e-11 5.3405986847e-13 -1.2927103584e-12 0.0000000000e+00 2.1485074723e-16 -1.2339248965e-17
2348 1.6371224347e-11 5.2895083077e-13 -1.2837016581e-12 0.0000000000e+00 2.1446674025e-16 -1.2341418538e-17
2349 1.6369722648e-11 5.2389246863e-13 -1.2745073568e-12 0.0000000000e+00 2.1408356097e-16 -1.2345210615e-17
2350 1.6367632404e-11 5.1888604874e-13 -1.2651319254e-12 0.0000000000e+00 2.1370120730e-16 -1.2350829894e-17
2351 1.6364944249e-11 5.1393284171e-13 -1.2555798512e-12 0.0000000000e+00 2.1331967709e-16 -1.2358481757e-17
2352 1.6361648789e-11 5.0903412209e-13 -1.2458556378e-12 0.0000000000e+00 2.1293896819e-16 -1.2368372276e-17
2353 1.6357736602e-11 5.0419116841e-13 -1.2359638053e-12 0.0000000000e+00 2.1255907845e-16 -1.2380708207e-17
2354 1.6353198237e-11 4.9940526311e-13 -1.2259088899e-12 0.0000000000e+00 2.1218000568e-16 -1.2395696998e-17
2355 1.6348024215e-11 4.9467769262e-13 -1.2156954447e-12 0.0000000000e+00 2.1180174768e-16 -1.2413546784e-17
2356 1.6342205029e-11 4.9000974733e-13 -1.2053280389e-12 0.0000000000e+00 2.1142430225e-16 -1.2434466390e-17
2357 1.6335731145e-11 4.8540272158e-13 -1.1948112583e-12 0.0000000000e+00 2.1104766714e-16 -1.2458665331e-17
2358 1.6328592998e-11 4.8085791369e-13 -1.1841497052e-12 0.0000000000e+00 2.1067184012e-16 -1.2486353816e-17
2359 1.6320780996e-11 4.7637662595e-13 -1.1733479983e-12 0.0000000000e+00 2.1029681891e-16 -1.2517742744e-17
2360 1.6312285521e-11 4.7196016465e-13 -1.1624107728e-12 0.0000000000e+00 2.0992260124e-16 -1.2553043706e-17
2361 1.6303098428e-11 4.6760970671e-13 -1.1513427220e-12 0.0000000000e+00 2.0954918491e-16 -1.2592423818e-17
2362 1.6293217581e-11 4.6332589893e-13 -1.1401487206e-12 0.0000000000e+00 2.0917656804e-16 -1.2635869905e-17
2363 1.6282642349e-11 4.5910925631e-13 -1.1288337021e-12 0.0000000000e+00 2.0880474885e-16 -1.2683323476e-17
2364 1.6271372101e-11 4.5496029510e-13 -1.1174026175e-12 0.0000000000e+00 2.0843372551e-16 -1.2734725814e-17
2365 1.6259406211e-11 4.5087953285e-13 -1.1058604352e-12 0.0000000000e+00 2.0806349622e-16 -1.2790017980e-17
2366 1.6246744054e-11 4.4686748840e-13 -1.0942121409e-12 0.0000000000e+00 2.0769405914e-16 -1.2849140808e-17
2367 1.6233385007e-11 4.4292468186e-13 -1.0824627380e-12 0.0000000000e+00 2.0732541240e-16 -1.2912034908e-17
2368 1.6219328449e-11 4.3905163463e-13 -1.0706172474e-12 0.0000000000e+00 2.0695755415e-16 -1.2978640668e-17
2369 1.6204573763e-11 4.3524886939e-13 -1.0586807073e-12 0.0000000000e+00 2.0659048251e-16 -1.3048898246e-17
2370 1.6189120332e-11 4.3151691013e-13 -1.0466581737e-12 0.0000000000e+00 2.0622419557e-16 -1.3122747578e-17
2371 1.6172967543e-11 4.2785628209e-13 -1.0345547200e-12 0.0000000000e+00 2.0585869142e-16 -1.3200128372e-17
2372 1.6156114783e-11 4.2426751183e-13 -1.0223754372e-12 0.0000000000e+00 2.0549396814e-16 -1.3280980113e-17
2373 1.6138561444e-11 4.2075112719e-13 -1.0101254341e-12 0.0000000000e+00 2.0513002379e-16 -1.3365242055e-17
2374 1.6120306919e-11 4.1730765730e-13 -9.9780983669e-13 0.0000000000e+00 2.0476685641e-16 -1.3452853231e-17
2375 1.6101350602e-11 4.1393763259e-13 -9.8543378902e-13 0.0000000000e+00 2.0440446402e-16 -1.3543752444e-17
2376 1.6081691891e-11 4.1064158479e-13 -9.7300245258e-13 0.0000000000e+00 2.0404284465e-16 -1.3637878270e-17
2377 1.6061330185e-11 4.0742004690e-13 -9.6052100657e-13 0.0000000000e+00 2.0368199629e-16 -1.3735169058e-17
2378 1.6040264888e-11 4.0427355324e-13 -9.4799464790e-13 0.0000000000e+00 2.0332191692e-16 -1.3835562932e-17
2379 1.6018495402e-11 4.0120263943e-13 -9.3542859117e-13 0.0000000000e+00 2.0296260452e-16 -1.3938997785e-17
2380 1.5996021134e-11 3.9820784236e-13 -9.2282806872e-13 0.0000000000e+00 2.0260405703e-16 -1.4045411283e-17
2381 1.5972841494e-11 3.9528970026e-13 -9.1019833062e-13 0.0000000000e+00 2.0224627239e-16 -1.4154740865e-17
2382 1.5948955891e-11 3.9244875262e-13 -8.9754464474e-13 0.0000000000e+00 2.0188924854e-16 -1.4266923740e-17
2383 1.5924363740e-11 3.8968554028e-13 -8.8487229669e-13 0.0000000000e+00 2.0153298336e-16 -1.4381896890e-17
2384 1.5899064455e-11 3.8700060533e-13 -8.7218658992e-13 0.0000000000e+00 2.0117747477e-16 -1.4499597067e-17
2385 1.5873057455e-11 3.8439449122e-13 -8.5949284569e-13 0.0000000000e+00 2.0082272063e-16 -1.4619960793e-17
2386 1.5846343376e-11 3.8186761470e-13 -8.4679623722e-13 0.0000000000e+00 2.0046871889e-16 -1.4742905251e-17
2387 1.5818927731e-11 3.7941988120e-13 -8.3410129099e-13 0.0000000000e+00 2.0011546782e-16 -1.4868270820e-17
2388 1.5790817271e-11 3.7705106710e-13 -8.2141238243e-13 0.0000000000e+00 1.9976296572e-16 -1.4995878186e-17
2389 1.5762018777e-11 3.7476094755e-13 -8.0873390153e-13 0.0000000000e+00 1.9941121092e-16 -1.5125547418e-17
2390 1.5732539054e-11 3.7254929640e-13 -7.9607025284e-13 0.0000000000e+00 1.9906020172e-16 -1.5257097971e-17
2391 1.5702384937e-11 3.7041588625e-13 -7.8342585548e-13 0.0000000000e+00 1.9870993640e-16 -1.5390348683e-17
2392 1.5671563286e-11 3.6836048841e-13 -7.7080514322e-13 0.0000000000e+00 1.9836041322e-16 -1.5525117775e-17
2393 1.5640080988e-11 3.6638287294e-13 -7.5821256438e-13 0.0000000000e+00 1.9801163046e-16 -1.5661222849e-17
2394 1.5607944956e-11 3.6448280860e-13 -7.4565258197e-13 0.0000000000e+00 1.9766358635e-16 -1.5798480891e-17
2395 1.5575162133e-11 3.6266006288e-13 -7.3312967360e-13 0.0000000000e+00 1.9731627913e-16 -1.5936708265e-17
2396 1.5541739486e-11 3.6091440200e-13 -7.2064833158e-13 0.0000000000e+00 1.9696970701e-16 -1.6075720717e-17
2397 1.5507684010e-11 3.5924559089e-13 -7.0821306286e-13 0.0000000000e+00 1.9662386819e-16 -1.6215333373e-17
2398 1.5473002729e-11 3.5765339319e-13 -6.9582838911e-13 0.0000000000e+00 1.9627876086e-16 -1.6355360737e-17
2399 1.5437702690e-11 3.5613757129e-13 -6.8349884669e-13 0.0000000000e+00 1.9593438320e-16 -1.6495616691e-17
2400 1.5401790970e-11 3.5469788625e-13 -6.7122898668e-13 0.0000000000e+00 1.9559073337e-16 -1.6635914496e-17
2401 1.5365274674e-11 3.5333409789e-13 -6.5902337492e-13 0.0000000000e+00 1.9524780952e-16 -1.6776066788e-17
2402 1.5328160932e-11 3.5204596470e-13 -6.4688659197e-13 0.0000000000e+00 1.9490560978e-16 -1.6915885583e-17
2403 1.5290456902e-11 3.5083324391e-13 -6.3482323318e-13 0.0000000000e+00 1.9456413228e-16 -1.7055182268e-17
2404 1.5252169769e-11 3.4969569144e-13 -6.2283790867e-13 0.0000000000e+00 1.9422337511e-16 -1.7193767608e-17
2405 1.5213306747e-11 3.4863306194e-13 -6.1093524337e-13 0.0000000000e+00 1.9388333637e-16 -1.7331451743e-17
2406 1.5173875074e-11 3.4764510874e-13 -5.9911987701e-13 0.0000000000e+00 1.9354401414e-16 -1.7468044184e-17
2407 1.5133882018e-11 3.4673158389e-13 -5.8739646416e-13 0.0000000000e+00 1.9320540649e-16 -1.7603353819e-17
2408 1.5093334874e-11 3.4589223815e-13 -5.7576967422e-13 0.0000000000e+00 1.9286751146e-16 -1.7737188904e-17
2409 1.5052240963e-11 3.4512682096e-13 -5.6424419145e-13 0.0000000000e+00 1.9253032709e-16 -1.7869357070e-17
2410 1.5010607635e-11 3.4443508047e-13 -5.5282471501e-13 0.0000000000e+00 1.9219385140e-16 -1.7999665318e-17
2411 1.4968442941e-11 3.4381666903e-13 -5.4151564181e-13 0.0000000000e+00 1.9185808249e-16 -1.8127979685e-17
2412 1.4925757656e-11 3.4327085901e-13 -5.3032011322e-13 0.0000000000e+00 1.9152301872e-16 -1.8254404632e-17
2413 1.4882563269e-11 3.4279682523e-13 -5.1924096263e-13 0.0000000000e+00 1.9118865853e-16 -1.8379104743e-17
2414 1.4838871312e-11 3.4239373934e-13 -5.0828103206e-13 0.0000000000e+00 1.9085500034e-16 -1.8502245160e-17
2415 1.4794693354e-11 3.4206076978e-13 -4.9744317212e-13 0.0000000000e+00 1.9052204257e-16 -1.8623991586e-17
2416 1.4750041008e-11 3.4179708180e-13 -4.8673024207e-13 0.0000000000e+00 1.9018978363e-16 -1.8744510281e-17
2417 1.4704925927e-11 3.4160183744e-13 -4.7614510982e-13 0.0000000000e+00 1.8985822188e-16 -1.8863968065e-17
2418 1.4659359807e-11 3.4147419556e-13 -4.6569065189e-13 0.0000000000e+00 1.8952735572e-16 -1.8982532320e-17
2419 1.4613354382e-11 3.4141331178e-13 -4.5536975350e-13 0.0000000000e+00 1.8919718350e-16 -1.9100370987e-17
2420 1.4566921430e-11 3.4141833854e-13 -4.4518530849e-13 0.0000000000e+00 1.8886770357e-16 -1.9217652571e-17
2421 1.4520072769e-11 3.4148842504e-13 -4.3514021940e-13 0.0000000000e+00 1.8853891427e-16 -1.9334546138e-17
2422 1.4472820257e-11 3.4162271727e-13 -4.2523739745e-13 0.0000000000e+00 1.8821081392e-16 -1.9451221315e-17
2423 1.4425175797e-11 3.4182035801e-13 -4.1547976254e-13 0.0000000000e+00 1.8788340084e-16 -1.9567848296e-17
2424 1.4377151331e-11 3.4208048680e-13 -4.0587024328e-13 0.0000000000e+00 1.8755667332e-16 -1.9684597837e-17
2425 1.4328758841e-11 3.4240223996e-13 -3.9641177696e-13 0.0000000000e+00 1.8723062965e-16 -1.9801641259e-17
2426 1.4280010354e-11 3.4278475058e-13 -3.8710730963e-13 0.0000000000e+00 1.8690526810e-16 -1.9919150447e-17
2427 1.4230917935e-11 3.4322714850e-13 -3.7795979603e-13 0.0000000000e+00 1.8658058694e-16 -2.0037297853e-17
2428 1.4181493694e-11 3.4372856034e-13 -3.6897219964e-13 0.0000000000e+00 1.8625658441e-16 -2.0156256496e-17
2429 1.4131749781e-11 3.4428810947e-13 -3.6014749268e-13 0.0000000000e+00 1.8593325874e-16 -2.0276199959e-17
2430 1.4081698386e-11 3.4490491602e-13 -3.5148865614e-13 0.0000000000e+00 1.8561060817e-16 -2.0397302397e-17
2431 1.4031351743e-11 3.4557809685e-13 -3.4299867974e-13 0.0000000000e+00 1.8528863089e-16 -2.0519738528e-17
