* He4 energy levels from quantum defect formulae. 
* Tables taken from Drake.
* 
* nmax =       30
* lmax =        6
* 
*  n   S   L   J            Energy [eV]  
  17   1   2   3        4.709440791004e-02
  17   1   3   2        4.708094527253e-02
  17   1   3   3        4.708096640244e-02
  17   1   3   4        4.708095583748e-02
  17   1   4   3        4.707919153921e-02
  17   1   4   4        4.707921266794e-02
  17   1   4   5        4.707920210358e-02
  17   1   5   4        4.707876896752e-02
  17   1   5   5        4.707877953174e-02
  17   1   5   6        4.707877953174e-02
  17   1   6   5        4.707863163295e-02
  17   1   6   6        4.707864219712e-02
  17   1   6   7        4.707864219712e-02
  18   1   0   1        4.341268239419e-02
  18   1   1   0        4.231323342844e-02
  18   1   1   1        4.231337745257e-02
  18   1   1   2        4.231338645410e-02
  18   1   2   1        4.200625302674e-02
  18   1   2   2        4.200627083416e-02
  18   1   2   3        4.200627973787e-02
  18   1   3   2        4.199492090411e-02
  18   1   3   3        4.199493870432e-02
  18   1   3   4        4.199493870432e-02
  18   1   4   3        4.199345242581e-02
  18   1   4   4        4.199346132545e-02
  18   1   4   5        4.199345242581e-02
  18   1   5   4        4.199308754315e-02
  18   1   5   5        4.199309644267e-02
  18   1   5   6        4.199309644267e-02
  18   1   6   5        4.199297184964e-02
  18   1   6   6        4.199298074912e-02
  18   1   6   7        4.199298074912e-02
  19   1   0   1        3.889446784098e-02
  19   1   1   0        3.796122866436e-02
  19   1   1   1        3.796135105022e-02
  19   1   1   2        3.796135869936e-02
  19   1   2   1        3.770027890704e-02
  19   1   2   2        3.770029404777e-02
  19   1   2   3        3.770030161814e-02
  19   1   3   2        3.769064368313e-02
  19   1   3   3        3.769065881805e-02
  19   1   3   4        3.769065125059e-02
  19   1   4   3        3.768938751612e-02
  19   1   4   4        3.768939508320e-02
  19   1   4   5        3.768939508320e-02
  19   1   5   4        3.768907726767e-02
  19   1   5   5        3.768908483466e-02
  19   1   5   6        3.768908483466e-02
  19   1   6   5        3.768897889702e-02
  19   1   6   6        3.768898646398e-02
  19   1   6   7        3.768898646398e-02
  20   1   0   1        3.504658340719e-02
  20   1   1   0        3.424767669594e-02
  20   1   1   1        3.424778156985e-02
  20   1   1   2        3.424778812449e-02
  20   1   2   1        3.402399479147e-02
  20   1   2   2        3.402400777246e-02
  20   1   2   3        3.402401426296e-02
  20   1   3   2        3.401572740880e-02
  20   1   3   3        3.401574038506e-02
  20   1   3   4        3.401573389693e-02
  20   1   4   3        3.401465040501e-02
  20   1   4   4        3.401465689284e-02
  20   1   4   5        3.401465689284e-02
  20   1   5   4        3.401438440593e-02
  20   1   5   5        3.401439738142e-02
  20   1   5   6        3.401439089368e-02
  20   1   6   5        3.401430006541e-02
  20   1   6   6        3.401430655313e-02
  20   1   6   7        3.401430655313e-02
  21   1   0   1        3.174271092080e-02
  21   1   1   0        3.105353151600e-02
  21   1   1   1        3.105362206575e-02
  21   1   1   2        3.105362772512e-02
  21   1   2   1        3.086034463483e-02
  21   1   2   2        3.086036145469e-02
  21   1   2   3        3.086036145469e-02
  21   1   3   2        3.085320304331e-02
  21   1   3   3        3.085321425265e-02
  21   1   3   4        3.085320864798e-02
  21   1   4   3        3.085227268882e-02
  21   1   4   4        3.085228389766e-02
  21   1   4   5        3.085227829324e-02
  21   1   5   4        3.085204851330e-02
  21   1   5   5        3.085205411766e-02
  21   1   5   6        3.085204851330e-02
  21   1   6   5        3.085197005245e-02
  21   1   6   6        3.085197565679e-02
  21   1   6   7        3.085197565679e-02
  22   1   0   1        2.888492194775e-02
  22   1   1   0        2.828626396440e-02
  22   1   1   1        2.828634268422e-02
  22   1   1   2        2.828634760422e-02
  22   1   2   1        2.811827543874e-02
  22   1   2   2        2.811829006739e-02
  22   1   2   3        2.811829006739e-02
  22   1   3   2        2.811205929581e-02
  22   1   3   3        2.811206904501e-02
  22   1   3   4        2.811206904501e-02
  22   1   4   3        2.811125013004e-02
  22   1   4   4        2.811125987882e-02
  22   1   4   5        2.811125500443e-02
  22   1   5   4        2.811105515556e-02
  22   1   5   5        2.811106002990e-02
  22   1   5   6        2.811105515556e-02
  22   1   6   5        2.811098691497e-02
  22   1   6   6        2.811099178929e-02
  22   1   6   7        2.811099178929e-02
  23   1   0   1        2.639638095075e-02
  23   1   1   0        2.587306304759e-02
  23   1   1   1        2.587313191162e-02
  23   1   1   2        2.587313621563e-02
