# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       8.111774765760e+13       1.148692864641e-25       5.713445716538e-09       1.419684876303e+22       1.417360624252e+04       1.747287942750e-10       1.149731014579e+18       3.298855557879e-09       1.191358877859e+44       1.308459146041e+33       7.108867092464e+33       8.224119399563e+43       2.741373133188e+43       3.493499587214e-08       1.734330105567e+41       2.015505148005e+44       2.348354530965e-06       4.778552051877e+00 
       8.055387056366e+13       1.164830850696e-25       5.753463483416e-09       1.400016050806e+22       1.417360624252e+04       1.759518958350e-10       1.141738842680e+18       3.321947546784e-09       1.158576521413e+44       1.281361749615e+33       6.961646760573e+33       7.997818140876e+43       2.665939380292e+43       3.493499587214e-08       1.686606930987e+41       1.960044942514e+44       2.426633015331e-06       4.624405211493e+00 
       7.999391317146e+13       1.181195559318e-25       5.793481250294e-09       1.380619724299e+22       1.417360624252e+04       1.771835591058e-10       1.133802227091e+18       3.345201179612e-09       1.126696229756e+44       1.254825523857e+33       6.817475272590e+33       7.777743963435e+43       2.592581321145e+43       3.493499587214e-08       1.640196944355e+41       1.906110823124e+44       2.504911499696e-06       4.479892548634e+00 
       7.943784823382e+13       1.197790175730e-25       5.835318006575e-09       1.361492121485e+22       1.417360624252e+04       1.784238440196e-10       1.125920781619e+18       3.368617587869e-09       1.095693180972e+44       1.228838847262e+33       6.676289488803e+33       7.563725518036e+43       2.521241839345e+43       3.493499587214e-08       1.595064010971e+41       1.853660796865e+44       2.583189984062e-06       4.344138228979e+00 
       7.888564869297e+13       1.214617929909e-25       5.875335773453e-09       1.342629519367e+22       1.417360624252e+04       1.796728109277e-10       1.118094122760e+18       3.392197910984e-09       1.065543236164e+44       1.203390339001e+33       6.538027577087e+33       7.355596170450e+43       2.451865390150e+43       3.493499587214e-08       1.551172990446e+41       1.802654026277e+44       2.661468468427e-06       4.216369457538e+00 
       7.833728767921e+13       1.231682097206e-25       5.917172529735e-09       1.324028246532e+22       1.417360624252e+04       1.809305206042e-10       1.110321869672e+18       3.415943296360e-09       1.036222920661e+44       1.178468853932e+33       6.402628985822e+33       7.153193871688e+43       2.384397957229e+43       3.493499587214e-08       1.508489709340e+41       1.753050797615e+44       2.739746952793e-06       4.095901758751e+00 
       7.779273850965e+13       1.248985998990e-25       5.957190296613e-09       1.305684682429e+22       1.417360624252e+04       1.821970342484e-10       1.102603644163e+18       3.439854899435e-09       1.007709405738e+44       1.154063477724e+33       6.270034417376e+33       6.956361031824e+43       2.318787010608e+43       3.493499587214e-08       1.466980934558e+41       1.704812489929e+44       2.818025437158e-06       3.982126709897e+00 
       7.725197468684e+13       1.266533003290e-25       5.999027052894e-09       1.287595256668e+22       1.417360624252e+04       1.834724134881e-10       1.094939070668e+18       3.463933883731e-09       9.799804908440e+43       1.130163522077e+33       6.140185802134e+33       6.764944397301e+43       2.254981465767e+43       3.493499587214e-08       1.426614347470e+41       1.657901544994e+44       2.896303921523e-06       3.874501663683e+00 
       7.671496989756e+13       1.284326525453e-25       6.040863809176e-09       1.269756448326e+22       1.417360624252e+04       1.847567203826e-10       1.087327776235e+18       3.488181420917e-09       9.530145863146e+43       1.106758520036e+33       6.013026273070e+33       6.578794931603e+43       2.192931643868e+43       3.493499587214e-08       1.387358518753e+41       1.612281438065e+44       2.974582405889e-06       3.772541093587e+00 
       7.618169801148e+13       1.302370028809e-25       6.084519554861e-09       1.252164785258e+22       1.417360624252e+04       1.860500174252e-10       1.079769390501e+18       3.512598690863e-09       9.267906965640e+43       1.083838221411e+33       5.888500140836e+33       6.397767699223e+43       2.132589233074e+43       3.493499587214e-08       1.349182883918e+41       1.567916649440e+44       3.052860890254e-06       3.675809270674e+00 
       7.565213307992e+13       1.320667025344e-25       6.126356311142e-09       1.234816843425e+22       1.417360624252e+04       1.873523675472e-10       1.072263545681e+18       3.537186881699e-09       9.012884037369e+43       1.061392588289e+33       5.766552869379e+33       6.221721752809e+43       2.073907250936e+43       3.493499587214e-08       1.312057719508e+41       1.524772636806e+44       3.131139374619e-06       3.583914038907e+00 
       7.512624933457e+13       1.339221076383e-25       6.170012056828e-09       1.217709246225e+22       1.417360624252e+04       1.886638341200e-10       1.064809876546e+18       3.561947189870e-09       8.764878518120e+43       1.039411790634e+33       5.647131052056e+33       6.050520023425e+43       2.016840007808e+43       3.493499587214e-08       1.275954119965e+41       1.482815808341e+44       3.209417858985e-06       3.496501501373e+00 
       7.460402118627e+13       1.358035793285e-25       6.211848813109e-09       1.200838663837e+22       1.417360624252e+04       1.899844809589e-10       1.057408020403e+18       3.586880820199e-09       8.523697311413e+43       1.017886201986e+33       5.530182388239e+33       5.884029213833e+43       1.961343071278e+43       3.493499587214e-08       1.240843975116e+41       1.442013496565e+44       3.287696343350e-06       3.413251465626e+00 
       7.408542322370e+13       1.377114838144e-25       6.255504558794e-09       1.184201812572e+22       1.417360624252e+04       1.913143723256e-10       1.050057617083e+18       3.611988985940e-09       8.289152634162e+43       9.968063952409e+32       5.415655660418e+33       5.722119694704e+43       1.907373231568e+43       3.493499587214e-08       1.206699948290e+41       1.402333932899e+44       3.365974827716e-06       3.333873524565e+00 
       7.357043021222e+13       1.396461924505e-25       6.299160304479e-09       1.167795454236e+22       1.417360624252e+04       1.926535729319e-10       1.042758308921e+18       3.637272908842e-09       8.061061870468e+43       9.761631385265e+32       5.303500711766e+33       5.564665403691e+43       1.854888467897e+43       3.493499587214e-08       1.173495455032e+41       1.363746222934e+44       3.444253312081e-06       3.258103671734e+00 
       7.305901709257e+13       1.416080818083e-25       6.344635039568e-09       1.151616395496e+22       1.417360624252e+04       1.940021479424e-10       1.035509740736e+18       3.662733819203e-09       7.839247429430e+43       9.559473911558e+32       5.193668424171e+33       5.411543747274e+43       1.803847915758e+43       3.493499587214e-08       1.141204642407e+41       1.326220322374e+44       3.522531796446e-06       3.185701367918e+00 
       7.255115897971e+13       1.435975337496e-25       6.388290785253e-09       1.135661487261e+22       1.417360624252e+04       1.953601629780e-10       1.028311559817e+18       3.688372955938e-09       7.623536606878e+43       9.361502996691e+32       5.086110696732e+33       5.262635505315e+43       1.754211835105e+43       3.493499587214e-08       1.109802368868e+41       1.289727013648e+44       3.600810280812e-06       3.116446990354e+00 
       7.204683116158e+13       1.456149355012e-25       6.433765520342e-09       1.119927624071e+22       1.417360624252e+04       1.967276841188e-10       1.021163415906e+18       3.714191566629e-09       7.413761450905e+43       9.167631939567e+32       4.980780424683e+33       5.117824738228e+43       1.705941579409e+43       3.493499587214e-08       1.079264184685e+41       1.254237883157e+44       3.679088765177e-06       3.050139607581e+00 
       7.154600909790e+13       1.476606797301e-25       6.477421266027e-09       1.104411743487e+22       1.417360624252e+04       1.981047779077e-10       1.014064961177e+18       3.740190907595e-09       7.209758631098e+43       8.977775834615e+32       4.877631478774e+33       4.976998696711e+43       1.658999565570e+43       3.493499587214e-08       1.049566312903e+41       1.219725299152e+44       3.757367249543e-06       2.986595032423e+00 
       7.104866841896e+13       1.497351646196e-25       6.522896001115e-09       1.089110825500e+22       1.417360624252e+04       1.994915113530e-10       1.007015850226e+18       3.766372243948e-09       7.011369311369e+43       8.791851534608e+32       4.776618685061e+33       4.840047733960e+43       1.613349244653e+43       3.493499587214e-08       1.020685630833e+41       1.186162390220e+44       3.835645733908e-06       2.925644113394e+00 
       7.055478492449e+13       1.518387939473e-25       6.568370736204e-09       1.074021891940e+22       1.417360624252e+04       2.008879519325e-10       1.000015740045e+18       3.792736849655e-09       6.818439026289e+43       8.609777614246e+32       4.677697805125e+33       4.706865220297e+43       1.568955073432e+43       3.493499587214e-08       9.925996520478e+40       1.153523024366e+44       3.913924218273e-06       2.867131231126e+00 
       7.006433458242e+13       1.539719771635e-25       6.615664460696e-09       1.059142005899e+22       1.417360624252e+04       2.022941675960e-10       9.930642900153e+17       3.819286007603e-09       6.630817560821e+43       8.431474334498e+32       4.580825516701e+33       4.577347460149e+43       1.525782486716e+43       3.493499587214e-08       9.652865088749e+40       1.121781788660e+44       3.992202702639e-06       2.810912971693e+00 
       6.957729352772e+13       1.561351294706e-25       6.661139195785e-09       1.044468271158e+22       1.417360624252e+04       2.037102267692e-10       9.861611618821e+17       3.846021009656e-09       6.448358833359e+43       8.256863607683e+32       4.485959394697e+33       4.451393611310e+43       1.483797870437e+43       3.493499587214e-08       9.387249353691e+40       1.090913969455e+44       4.070481187004e-06       2.756856953006e+00 
       6.909363806129e+13       1.583286719045e-25       6.708432920277e-09       1.029997831622e+22       1.417360624252e+04       2.051361983566e-10       9.793060197439e+17       3.872943156723e-09       6.270920781994e+43       8.085868963263e+32       4.393057892623e+33       4.328905606430e+43       1.442968535477e+43       3.493499587214e-08       9.128942507555e+40       1.060895533145e+44       4.148759671369e-06       2.704840784082e+00 
       6.861334464875e+13       1.605530314161e-25       6.755726644769e-09       1.015727870765e+22       1.417360624252e+04       2.065721517451e-10       9.724985300337e+17       3.900053758820e-09       6.098365253901e+43       7.918415514365e+32       4.302080324389e+33       4.209788076652e+43       1.403262692217e+43       3.493499587214e-08       8.877743433274e+40       1.031703107450e+44       4.227038155735e-06       2.654751139932e+00 
       6.813638991932e+13       1.628086409545e-25       6.803020369262e-09       1.001655611085e+22       1.417360624252e+04       2.080181568073e-10       9.657383615031e+17       3.927354135131e-09       5.930557897776e+43       7.754429924972e+32       4.212986846492e+33       4.093948277366e+43       1.364649425789e+43       3.493499587214e-08       8.633456547877e+40       1.003313963219e+44       4.305316640100e-06       2.606482937388e+00 
       6.766275066466e+13       1.650959395512e-25       6.850314093754e-09       9.877783135584e+21       1.417360624252e+04       2.094742839049e-10       9.590251852067e+17       3.954845614077e-09       5.767368059232e+43       7.593840377815e+32       4.125738440561e+33       3.981296015992e+43       1.327098671997e+43       3.493499587214e-08       8.395891650204e+40       9.757059967362e+43       4.383595124466e-06       2.559938599220e+00 
       6.719240383780e+13       1.674153724060e-25       6.897607818246e-09       9.740932771085e+21       1.417360624252e+04       2.109406038923e-10       9.523586744853e+17       3.982529533375e-09       5.608668679066e+43       7.436576542916e+32       4.040296896274e+33       3.871743581761e+43       1.290581193920e+43       3.493499587214e-08       8.164863772819e+40       9.488577125079e+43       4.461873608831e-06       2.515027395725e+00 
       6.672532655193e+13       1.697673909729e-25       6.946720532142e-09       9.605978380814e+21       1.417360624252e+04       2.124171881195e-10       9.457385049506e+17       4.010407240109e-09       5.454336194339e+43       7.282569546789e+32       3.956624794620e+33       3.765205677422e+43       1.255068559141e+43       3.493499587214e-08       7.940193037993e+40       9.227482065267e+43       4.540152093196e-06       2.471664854420e+00 
       6.626149607938e+13       1.721524530486e-25       6.994014256634e-09       9.472893697263e+21       1.417360624252e+04       2.139041084364e-10       9.391643544693e+17       4.038480090789e-09       5.304250442161e+43       7.131751942274e+32       3.874685491514e+33       3.661599352827e+43       1.220533117609e+43       3.493499587214e-08       7.721704517652e+40       8.973571499965e+43       4.618430577562e-06       2.429772229769e+00 
       6.580088985043e+13       1.745710228615e-25       7.043126970530e-09       9.341652816841e+21       1.417360624252e+04       2.154014371954e-10       9.326359031473e+17       4.066749451424e-09       5.158294566141e+43       6.984057679005e+32       3.794443101747e+33       3.560843940351e+43       1.186947980117e+43       3.493499587214e-08       7.509228097180e+40       8.726647735039e+43       4.696709061927e-06       2.389276025940e+00 
       6.534348545226e+13       1.770235711617e-25       7.092239684425e-09       9.212230194835e+21       1.417360624252e+04       2.169092472558e-10       9.261528333141e+17       4.095216697584e-09       5.016354925399e+43       6.839422074474e+32       3.715862483272e+33       3.462860992082e+43       1.154286997361e+43       3.493499587214e-08       7.302598342966e+40       8.486518516264e+43       4.774987546293e-06       2.350107566498e+00 
       6.488926062786e+13       1.795105753129e-25       7.143171387725e-09       9.084600640440e+21       1.417360624252e+04       2.184276119866e-10       9.197148295076e+17       4.123883214467e-09       4.878321006084e+43       6.697781785712e+32       3.638909221813e+33       3.367574218739e+43       1.122524739580e+43       3.493499587214e-08       7.101654373598e+40       8.252996879627e+43       4.853266030658e-06       2.312202605748e+00 
       6.443819327494e+13       1.820325193855e-25       7.192284101620e-09       8.958739311849e+21       1.417360624252e+04       2.199566052705e-10       9.133215784583e+17       4.152750396968e-09       4.744085335330e+43       6.559074781544e+32       3.563549615790e+33       3.274909430280e+43       1.091636476760e+43       3.493499587214e-08       6.906239734604e+40       8.025901005767e+43       4.931544515023e-06       2.275500977086e+00 
       6.399026144483e+13       1.845898942503e-25       7.243215804920e-09       8.834621711427e+21       1.417360624252e+04       2.214963015074e-10       9.069727690748e+17       4.181819649746e-09       4.613543397580e+43       6.423240315423e+32       3.489750661565e+33       3.184794478131e+43       1.061598159377e+43       3.493499587214e-08       6.716202276634e+40       7.805054078401e+43       5.009822999389e-06       2.239946274319e+00 
       6.354544334144e+13       1.871831976746e-25       7.294147508219e-09       8.712223680935e+21       1.417360624252e+04       2.230467756179e-10       9.006680924278e+17       4.211092387294e-09       4.486593553207e+43       6.290218898824e+32       3.417480038985e+33       3.097159199016e+43       1.032386399672e+43       3.493499587214e-08       6.531394036997e+40       7.590284146664e+43       5.088101483754e-06       2.205485562406e+00 
       6.310371732019e+13       1.898129344187e-25       7.345079211518e-09       8.591521396832e+21       1.417360624252e+04       2.246081030472e-10       8.944072417357e+17       4.240570034005e-09       4.363136959379e+43       6.159952275197e+32       3.346706097227e+33       3.011935360324e+43       1.003978453441e+43       3.493499587214e-08       6.351671124458e+40       7.381423991223e+43       5.166379968120e-06       2.172069114491e+00 
       6.266506188699e+13       1.924796163344e-25       7.396010914817e-09       8.472491365638e+21       1.417360624252e+04       2.261803597686e-10       8.881899123492e+17       4.270254024242e-09       4.243077493099e+43       6.032383394447e+32       3.277397840937e+33       2.929056606987e+43       9.763522023291e+42       3.493499587214e-08       6.176893607207e+40       7.178310994081e+43       5.244658452485e-06       2.139650172484e+00 
       6.222945569711e+13       1.951837624642e-25       7.448761607520e-09       8.355110419358e+21       1.417360624252e+04       2.277636222870e-10       8.820158017371e+17       4.300145802412e-09       4.126321676367e+43       5.907456387954e+32       3.209524916658e+33       2.848458409816e+43       9.494861366053e+42       3.493499587214e-08       6.006925403905e+40       6.980787011967e+43       5.322936936851e-06       2.108184728771e+00 
       6.179687755423e+13       1.979258991431e-25       7.499693310820e-09       8.239355710976e+21       1.417360624252e+04       2.293579676430e-10       8.758846094708e+17       4.330246823028e-09       4.012778603396e+43       5.785116544100e+32       3.143057599532e+33       2.770078015254e+43       9.233593384181e+42       3.493499587214e-08       5.841634177732e+40       6.788698253200e+43       5.401215421216e-06       2.077631326905e+00 
       6.136730640936e+13       2.007065601001e-25       7.552444003522e-09       8.125204710007e+21       1.417360624252e+04       2.309634734165e-10       8.697960372103e+17       4.360558550789e-09       3.902359869831e+43       5.665310284317e+32       3.077966780286e+33       2.693854396523e+43       8.979514655076e+42       3.493499587214e-08       5.680891233353e+40       6.601895157952e+43       5.479493905582e-06       2.047950879378e+00 
       6.094072135984e+13       2.035262865629e-25       7.605194696225e-09       8.012635198110e+21       1.417360624252e+04       2.325802177304e-10       8.637497886894e+17       4.391082460644e-09       3.794979503924e+43       5.547985139610e+32       3.014223952484e+33       2.619728206102e+43       8.732427353674e+42       3.493499587214e-08       5.524571416712e+40       6.420232281800e+43       5.557772389947e-06       2.019106500796e+00 
       6.051710164830e+13       2.063856273628e-25       7.657945388928e-09       7.901625264767e+21       1.417360624252e+04       2.342082792545e-10       8.577455697015e+17       4.421820037868e-09       3.690553899588e+43       5.433089727591e+32       2.951801200039e+33       2.547641729526e+43       8.492139098419e+42       3.493499587214e-08       5.372553017590e+40       6.243568182481e+43       5.636050874312e-06       1.991063354951e+00 
       6.009642666167e+13       2.092851390416e-25       7.712515071034e-09       7.792153303015e+21       1.417360624252e+04       2.358477372093e-10       8.517830880849e+17       4.452772778133e-09       3.589001751309e+43       5.320573729967e+32       2.890671184990e+33       2.477538840442e+43       8.258462801475e+42       3.493499587214e-08       5.224717674841e+40       6.071765309768e+43       5.714329358678e-06       1.963788514473e+00 
       5.967867593016e+13       2.122253859600e-25       7.767084753141e-09       7.684198005241e+21       1.417360624252e+04       2.374986713697e-10       8.458620537090e+17       4.483942187579e-09       3.490243990837e+43       5.210387870506e+32       2.830807135528e+33       2.409364956918e+43       8.031216523059e+42       3.493499587214e-08       5.080950284236e+40       5.904689898374e+43       5.792607843043e-06       1.937250831845e+00 
       5.926382912628e+13       2.152069404073e-25       7.821654435247e-09       7.577738359036e+21       1.417360624252e+04       2.391611620693e-10       8.399821784597e+17       4.515329782892e-09       3.394203725627e+43       5.102483893459e+32       2.772182834273e+33       2.343066998936e+43       7.810223329787e+42       3.493499587214e-08       4.941138908843e+40       5.742211863801e+43       5.870886327409e-06       1.911420820754e+00 
       5.885186606383e+13       2.182303827131e-25       7.876224117354e-09       7.472753643105e+21       1.417360624252e+04       2.408352902038e-10       8.341431762262e+17       4.546937091372e-09       3.300806178968e+43       4.996814542423e+32       2.714772606790e+33       2.278593347073e+43       7.595311156910e+42       3.493499587214e-08       4.805174691874e+40       5.584204701055e+43       5.949164811774e-06       1.886270546797e+00 
       5.844276669695e+13       2.212963013598e-25       7.930793799460e-09       7.369223423234e+21       1.417360624252e+04       2.425211372352e-10       8.283447628860e+17       4.578765651011e-09       3.209978631763e+43       4.893333539647e+32       2.658551310347e+33       2.215893802304e+43       7.386312674347e+42       3.493499587214e-08       4.672951771929e+40       5.430545386154e+43       6.027443296140e-06       1.861773526709e+00 
       5.803651111912e+13       2.244052930976e-25       7.985363481566e-09       7.267127548309e+21       1.417360624252e+04       2.442187851959e-10       8.225866562919e+17       4.610817010568e-09       3.121650365911e+43       4.791995565763e+32       2.603494322902e+33       2.154919546920e+43       7.183065156400e+42       3.493499587214e-08       4.544367200573e+40       5.281114280340e+43       6.105721780505e-06       1.837904635341e+00 
       5.763307956218e+13       2.275579630603e-25       8.041752153076e-09       7.166446146400e+21       1.417360624252e+04       2.459283166922e-10       8.168685762581e+17       4.643092729641e-09       3.035752609243e+43       4.692756239942e+32       2.549577532321e+33       2.095623106518e+43       6.985410355059e+42       3.493499587214e-08       4.419320862180e+40       5.135795036925e+43       6.184000264871e-06       1.814640019704e+00 
       5.723245239541e+13       2.307549248833e-25       8.098140824586e-09       7.067159620888e+21       1.417360624252e+04       2.476498149091e-10       8.111902445463e+17       4.675594378748e-09       2.952218481982e+43       4.595572100452e+32       2.496777325818e+33       2.037958313037e+43       6.793194376789e+42       3.493499587214e-08       4.297715395982e+40       4.994474510710e+43       6.262278749237e-06       1.791957019458e+00 
       5.683461012454e+13       2.339968008230e-25       8.154529496096e-09       6.969248646652e+21       1.417360624252e+04       2.493833636135e-10       8.055513848523e+17       4.708323539399e-09       2.870982944664e+43       4.500400585630e+32       2.445070579611e+33       1.981880268813e+43       6.606267562709e+42       3.493499587214e-08       4.179456120266e+40       4.857042669886e+43       6.340557233602e-06       1.769834093292e+00 
       5.643953339081e+13       2.372842218777e-25       8.212737157010e-09       6.872694166311e+21       1.417360624252e+04       2.511290471587e-10       7.999517227927e+17       4.741281804174e-09       2.791982747502e+43       4.407200015239e+32       2.394434648802e+33       1.927345311620e+43       6.424484372068e+42       3.493499587214e-08       4.064450958656e+40       4.723392510365e+43       6.418835717968e-06       1.748250750691e+00 
       5.604720297002e+13       2.406178279108e-25       8.269125828519e-09       6.777477386510e+21       1.417360624252e+04       2.528869504889e-10       7.943909858915e+17       4.774470776803e-09       2.715156381141e+43       4.315929572211e+32       2.344847357451e+33       1.874310980678e+43       6.247703268927e+42       3.493499587214e-08       3.952610368421e+40       4.593419972465e+43       6.497114202333e-06       1.727187488635e+00 
       5.565759977162e+13       2.439982677751e-25       8.327333489433e-09       6.683579774262e+21       1.417360624252e+04       2.546571591423e-10       7.888689035665e+17       4.807892072240e-09       2.640444028762e+43       4.226549284780e+32       2.296286988871e+33       1.822735983588e+43       6.075786611961e+42       3.493499587214e-08       3.843847270754e+40       4.467023859893e+43       6.575392686699e-06       1.706625732818e+00 
       5.527070483775e+13       2.474261994391e-25       8.385541150346e-09       6.590983053347e+21       1.417360624252e+04       2.564397592563e-10       7.833852071167e+17       4.841547316746e-09       2.567787519515e+43       4.139020008966e+32       2.248732276113e+33       1.772580164187e+43       5.908600547289e+42       3.493499587214e-08       3.738076982981e+40       4.344105760951e+43       6.653671171064e-06       1.686547783020e+00 
       5.488649934235e+13       2.509022901149e-25       8.443748811260e-09       6.499669200747e+21       1.417360624252e+04       2.582348375711e-10       7.779396297087e+17       4.875438147962e-09       2.497130283223e+43       4.053303411441e+32       2.202162392654e+33       1.723804471278e+43       5.746014904260e+42       3.493499587214e-08       3.635217152619e+40       4.224569971914e+43       6.731949655430e-06       1.666936762288e+00 
       5.450496459022e+13       2.544272163887e-25       8.503775461577e-09       6.409620443143e+21       1.417360624252e+04       2.600424814341e-10       7.725319063642e+17       4.909566214998e-09       2.428417306338e+43       3.969361952736e+32       2.156556943275e+33       1.676370928229e+43       5.587903094096e+42       3.493499587214e-08       3.535187693260e+40       4.108323422516e+43       6.810228139796e-06       1.647776569618e+00 
       5.412608201611e+13       2.580016643518e-25       8.563802111894e-09       6.320819253453e+21       1.417360624252e+04       2.618627788041e-10       7.671617739466e+17       4.943933178502e-09       2.361595089109e+43       3.887158870799e+32       2.111895955132e+33       1.630242603401e+43       5.434142011337e+42       3.493499587214e-08       3.437910722218e+40       3.995275603482e+43       6.888506624161e-06       1.629051835873e+00 
       5.374983318382e+13       2.616263297342e-25       8.623828762211e-09       6.233248347421e+21       1.417360624252e+04       2.636958182557e-10       7.618289711485e+17       4.978540710751e-09       2.296611603922e+43       3.806658164902e+32       2.068159869003e+33       1.585383581396e+43       5.284611937987e+42       3.493499587214e-08       3.343310499885e+40       3.885338496063e+43       6.966785108527e-06       1.610747882661e+00 
       5.337619978533e+13       2.653019180406e-25       8.683855412528e-09       6.146890680256e+21       1.417360624252e+04       2.655416889835e-10       7.565332384792e+17       5.013390495726e-09       2.233416254799e+43       3.727824579868e+32       2.025329530729e+33       1.541758935092e+43       5.139196450306e+42       3.493499587214e-08       3.251313370764e+40       3.778426503501e+43       7.045063592893e-06       1.592850683965e+00 
       5.300516363985e+13       2.690291446871e-25       8.743882062845e-09       6.061729443308e+21       1.417360624252e+04       2.674004808064e-10       7.512743182514e+17       5.048484229195e-09       2.171959837999e+43       3.650623590633e+32       1.983386182819e+33       1.499334698447e+43       4.997782328156e+42       3.493499587214e-08       3.161847706120e+40       3.674456384387e+43       7.123342077258e-06       1.575346830295e+00 
       5.263670669300e+13       2.728087351408e-25       8.805727702565e-09       5.977748060803e+21       1.417360624252e+04       2.692722841720e-10       7.460519545694e+17       5.083823618799e-09       2.112194503709e+43       3.575021387127e+32       1.942311456241e+33       1.458077840057e+43       4.860259466855e+42       3.493499587214e-08       3.074843848211e+40       3.573347187843e+43       7.201620561624e-06       1.558223495184e+00 
       5.227081101588e+13       2.766414250608e-25       8.867573342286e-09       5.894930186613e+21       1.417360624252e+04       2.711571901612e-10       7.408658933162e+17       5.119410384130e-09       2.054073718788e+43       3.500984859466e+32       1.902087362373e+33       1.417956237434e+43       4.726520791447e+42       3.493499587214e-08       2.990234056048e+40       3.475020190504e+43       7.279899045990e-06       1.541468403838e+00 
       5.190745880425e+13       2.805279604414e-25       8.929418982007e-09       5.813259701074e+21       1.417360624252e+04       2.730552904924e-10       7.357158821412e+17       5.155246256818e-09       1.997552230540e+43       3.428481583452e+32       1.862696285127e+33       1.378938652000e+43       4.596462173332e+42       3.493499587214e-08       2.907952452660e+40       3.379398835213e+43       7.358177530355e-06       1.525069803797e+00 
       5.154663237761e+13       2.844690977576e-25       8.991264621727e-09       5.732720707850e+21       1.417360624252e+04       2.749666775258e-10       7.306016704481e+17       5.191332980616e-09       1.942586031473e+43       3.357479806371e+32       1.824120973232e+33       1.340994704759e+43       4.469982349196e+42       3.493499587214e-08       2.827934973795e+40       3.286408671422e+43       7.436456014721e-06       1.509016437442e+00 
       5.118831417836e+13       2.884656041120e-25       9.054929250851e-09       5.653297530841e+21       1.417360624252e+04       2.768914442685e-10       7.255230093824e+17       5.227672311479e-09       1.889132325043e+43       3.287948433090e+32       1.786344532684e+33       1.304094852649e+43       4.346982842162e+42       3.493499587214e-08       2.750119318043e+40       3.195977297221e+43       7.514734499087e-06       1.493297516219e+00 
       5.083248677097e+13       2.925182573841e-25       9.118593879975e-09       5.574974711126e+21       1.417360624252e+04       2.788296843784e-10       7.204796518196e+17       5.264266017659e-09       1.837149492327e+43       3.219857012437e+32       1.749350419339e+33       1.268210365537e+43       4.227367885122e+42       3.493499587214e-08       2.674444898330e+40       3.108034302969e+43       7.593012983453e-06       1.477902696464e+00 
       5.047913284108e+13       2.966278463820e-25       9.182258509099e-09       5.497737003958e+21       1.417360624252e+04       2.807814921690e-10       7.154713523532e+17       5.301115879782e-09       1.786597059621e+43       3.153175723865e+32       1.713122431675e+33       1.233313303850e+43       4.111044346168e+42       3.493499587214e-08       2.600852794741e+40       3.022511216469e+43       7.671291467819e-06       1.462822056705e+00 
       5.012823519472e+13       3.007951709958e-25       9.245923138224e-09       5.421569375799e+21       1.417360624252e+04       2.827469626142e-10       7.104978672822e+17       5.338223690940e-09       1.737435666928e+43       3.087875364393e+32       1.677644703694e+33       1.199376496825e+43       3.997921656083e+42       3.493499587214e-08       2.529285708648e+40       2.939341449660e+43       7.749569952184e-06       1.448046076334e+00 
