Running CLASS version v2.4.3
Computing background
 -> age = 13.795359 Gyr
 -> conformal age = 14165.045412 Mpc
Computing thermodynamics with Y_He=0.2477
 -> calling HyRec version Nov2011,
    by Y. Ali-Haïmoud & C. Hirata
3.016043e-02   2.807702e+00   4.248661e+02    4.668482e-39
1.665343e-02   2.770889e+00   4.167067e+02    4.313046e-39
3.374196e-03   2.734696e+00   4.086959e+02    3.985879e-39
 -> recombination at z = 1089.785371
    corresponding to conformal time = 280.476614 Mpc
    with comoving sound horizon = 144.650737 Mpc
    angular diameter distance = 12.728965 Mpc
    and sound horizon angle 100*theta_s = 1.041809
 -> baryon drag stops at z = 1059.367915
    corresponding to conformal time = 286.448949 Mpc
    with comoving sound horizon rs = 147.358733 Mpc
 -> reionization with optical depth = 0.073647
    corresponding to conformal time = 4525.350632 Mpc
No sources requested. Perturbation module skipped.
No perturbations requested. Primordial module skipped.
No non-linear spectra requested. Nonlinear module skipped.
No harmonic space transfer functions to compute. Transfer module skipped.
No spectra requested. Spectra module skipped.
No lensing requested. Lensing module skipped.
Writing output files in output/vNew_1GeVreiohalftanh_... 
